fn,gain_r,gain_g,gain_b,height,width
ISIC_9001985,0.9059037101629551,1.1609428358027398,1.041775968600822,4000,6000
ISIC_9002130,0.9257133136018769,0.9979707114439479,1.165637513129095,2448,3264
ISIC_9002552,0.9099121873864662,1.1105647405377304,1.0599901603852295,4000,6000
ISIC_9002755,0.8838852558068802,1.061586666892732,1.3031269478970446,1080,1920
ISIC_9003624,0.8723311516573571,1.1350922165484687,1.2492713748412057,3456,5184
ISIC_9005237,0.901048539945977,1.166712958602601,1.0526658119345202,3456,5184
ISIC_9006649,0.9170854748868039,1.0941808145084178,1.0523255583995077,2448,3264
ISIC_9007557,0.90020373181981,1.0980960072871044,1.1046034810866308,4000,6000
ISIC_9007782,0.9144930061180503,1.0808018873345309,1.0709134733485508,4000,6000
ISIC_9008398,0.8644372133584406,1.299617531599693,1.1670260871643734,1053,1872
ISIC_9008728,0.9228245537958966,1.1198906643535442,1.0227134396140425,4000,6000
ISIC_9009245,0.8416636205040043,1.3598551942495416,1.8055182077758098,1053,1872
ISIC_9010905,0.8446017177273899,1.4357536716726031,1.4031167524348893,1053,1872
ISIC_9013687,0.8605257328158242,1.3795566749201549,1.1688205130532816,1053,1872
ISIC_9013692,0.8874559888402112,1.0785143348394672,1.2106546018988735,480,640
ISIC_9013834,0.9156563459654087,1.0876878296328678,1.0614031049886372,4000,6000
ISIC_9017249,0.9075781956117832,1.0899769598388938,1.0845991110489563,4000,6000
ISIC_9017571,0.9427574097482153,0.9871035993915341,1.1244539942805714,480,640
ISIC_9017581,0.9282994835964595,1.1488269307647827,0.9996118209638782,4000,6000
ISIC_9018217,0.9023346448426601,1.0757069350782245,1.1217394020025226,4000,6000
ISIC_9018830,0.8910149582272416,1.0412588867914607,1.2900346479308118,1080,1920
ISIC_9019049,0.9186547522768611,1.0953418651349784,1.047439665034962,4000,6000
ISIC_9019607,0.8524407561422493,1.3553125806942605,1.2753348296766491,1053,1872
ISIC_9020555,0.8571905221895316,1.2682710626151743,1.269467995403836,1053,1872
ISIC_9020615,0.8883494044641117,1.1639377813488796,1.1004356462637825,4000,6000
ISIC_9021401,0.8742992792509877,1.0823453596481971,1.3893186787634495,1080,1920
ISIC_9022053,0.9005198884538853,1.1524145357150195,1.0617770200506464,4000,6000
ISIC_9022771,0.9090227276654828,1.1380158587471843,1.0451423864452685,1936,2592
ISIC_9025314,0.8584628165084802,1.1511072410869685,1.5514487454627286,1053,1872
ISIC_9027197,0.847340308336722,1.4129065653478903,1.340289972936482,1053,1872
ISIC_9028698,0.8913668906186496,1.103029744996775,1.1418988478289223,4000,6000
ISIC_9031005,0.8582356977911018,1.2098006570060755,1.3325191465052202,4000,6000
ISIC_9031778,0.8474961127841676,1.2449543380655834,1.7693007040045283,1053,1872
ISIC_9032060,0.8901512364409845,1.136794996069761,1.1128230210121122,4000,6000
ISIC_9032068,0.8997864166258976,1.0925918755931232,1.112380890611759,4000,6000
ISIC_9034421,0.8828370152634387,1.0458254585310913,1.41682804976115,1080,1920
ISIC_9034553,0.8706704221440947,1.097819976192566,1.3991987756582198,1080,1920
ISIC_9034623,0.9146111439531412,1.1085929985208045,1.0484385124505473,4000,6000
ISIC_9034965,0.8788386850324496,1.058965933771477,1.4229353459858023,480,640
ISIC_9035628,0.8369999989117198,1.638376045146255,1.7103830271858886,1053,1872
ISIC_9036780,0.8754110647577709,1.1538361994449182,1.188784400917103,4000,6000
ISIC_9036933,0.879542746944726,1.075675373452118,1.313805066231376,1080,1920
ISIC_9037956,0.9024156665823749,1.153447158656277,1.0553724816884031,4000,6000
ISIC_9039512,0.8764862194515712,1.0974728302028305,1.2850465956675774,576,768
ISIC_9040048,0.9000431128681248,1.1423306574724534,1.0693365632234373,4000,6000
ISIC_9040585,0.9758539160069944,1.0056883445186802,1.022405981684325,480,640
ISIC_9042020,0.9146984384558338,1.065564052419763,1.0860343114223865,4000,6000
ISIC_9042055,0.89826528010386,1.04011060484592,1.2177840875493977,1080,1920
ISIC_9045135,0.8841222794484155,1.083089251479982,1.2314246040443177,4000,6000
ISIC_9046624,0.8588982454121139,1.3099931937904876,1.2147258714151026,1053,1872
ISIC_9047445,0.8556371286657009,1.1587046209682832,1.7214401105092807,480,640
ISIC_9048634,0.8851194311144549,1.043776675949309,1.3764418042540012,1080,1920
ISIC_9049820,0.8500438553543772,1.2103300096541452,1.7818702935472681,480,640
ISIC_9049882,0.8977984428272177,1.1070230790807611,1.1057319678203363,4000,6000
ISIC_9050193,0.9237939857814824,1.0788287739964584,1.0475519841436463,4000,6000
ISIC_9053419,0.8973187608809441,1.0898409917754721,1.1271907448189742,4000,6000
ISIC_9055320,0.8849213544278157,1.0787933626566026,1.2340421034800704,1080,1920
ISIC_9057036,0.9139049994879385,1.0877772813676423,1.066366206716805,4000,6000
ISIC_9058971,0.925285368295499,0.9909340027438902,1.191007891742328,480,640
ISIC_9059207,0.8783521853862409,1.0721376678185413,1.3517163060911845,1080,1920
ISIC_9060254,0.9033711945450655,1.0910555229818901,1.0991009171341217,4000,6000
ISIC_9061798,0.9463184955890739,1.0461736825707175,1.0285038617252942,3456,5184
ISIC_9063375,0.8810754556042154,1.0634908825392642,1.3419443269147935,1080,1920
ISIC_9063657,0.8858582596357499,1.0619997139025836,1.274150603366978,1080,1920
ISIC_9063854,0.8663358919270734,1.1878072776546622,1.2373345842952905,4000,6000
ISIC_9064712,0.9069802585828473,1.088981431985516,1.0876804461740543,4000,6000
ISIC_9065092,0.842257778364019,1.4673791287673994,1.4709528596246648,1053,1872
ISIC_9066369,0.8966237413175506,1.0389609518614726,1.2360969744487493,1080,1920
ISIC_9066452,0.8980895631976961,1.0921154620188043,1.120673064012468,4000,6000
ISIC_9066755,0.8826166612646141,1.1097666706178972,1.1915475550118397,4000,6000
ISIC_9067229,0.8925521221330918,1.044993927716403,1.2564241308442108,1080,1920
ISIC_9068075,0.948352831805658,1.0487926023240672,1.0226990430401117,2448,3264
ISIC_9068809,0.8993204487093908,1.1384544409985589,1.0743089949394204,4000,6000
ISIC_9071525,0.8907593798370056,1.0783928995980006,1.1843751488740397,4000,6000
ISIC_9072048,0.8966007910587559,1.0911030833180762,1.1291651483951426,4000,6000
ISIC_9072817,0.8954410334999702,1.1043195015651786,1.1192211010038535,4000,6000
ISIC_9073521,0.8623062278730238,1.247767433239969,1.2204201284146543,1053,1872
ISIC_9073812,0.8748513854613132,1.0809713076773069,1.383243037475871,1080,1920
ISIC_9074443,0.8792512355089576,1.059677235699532,1.4060337271501584,1080,1920
ISIC_9075192,0.8591880011280272,1.1614476229499473,1.451812871306245,1053,1872
ISIC_9076973,0.8485965616822158,1.4018763399223744,1.318465978900452,1053,1872
ISIC_9078424,0.932060388251297,1.0838161314890407,1.0258945333463756,3456,5184
ISIC_9078802,0.8607698299515898,1.179470390747111,1.3435295194298926,3456,5184
ISIC_9079297,0.8370051994149746,1.539589460000794,1.9786037365963591,1053,1872
ISIC_9080748,0.9009004699625484,1.1156094074913336,1.085614249408967,4000,6000
ISIC_9080885,0.9025595761404945,1.0568625297107468,1.1499217574162572,4000,6000
ISIC_9083385,0.9227680327810351,1.1022114835690588,1.033093555120724,4000,6000
ISIC_9083661,0.9607983343141804,1.0865121269302367,0.9811465741011433,3456,5184
ISIC_9084283,0.9398646232177015,1.0775607474226307,1.0157643983476285,4000,6000
ISIC_9085781,0.8702753780980738,1.1051259495456263,1.3729630440223248,4000,6000
ISIC_9086006,0.8867476740517041,1.073592953201555,1.2290731702070141,1053,1872
ISIC_9087704,0.8851292708066624,1.0772008291666342,1.236025430261587,4000,6000
ISIC_9087762,0.8912595892277854,1.048871180479657,1.2567514990542756,1080,1920
ISIC_9088161,0.878481365801218,1.1385849683812517,1.1827588354012535,4000,6000
ISIC_9091107,0.8779441610468119,1.05459423314364,1.495607758528677,480,640
ISIC_9091217,0.8969256092215231,1.0438243928234368,1.2180571271002052,1080,1920
ISIC_9091336,0.8942423751738939,1.111921809429716,1.1168261298832638,4000,6000
ISIC_9092837,0.8887663425920438,1.0442222221752469,1.3079857804426824,1080,1920
ISIC_9093052,0.8803413135188589,1.0880285161993513,1.2608240054628501,480,640
ISIC_9093252,0.8817470229802644,1.0641542010328622,1.3264820663178036,1080,1920
ISIC_9093510,0.9066721188772974,1.0734605854122916,1.1060040190712672,2448,3264
ISIC_9095286,0.8977441465958388,1.1032952829415357,1.1097576395406805,4000,6000
ISIC_9095393,0.9019919865613728,1.0956556444887091,1.099802426396529,4000,6000
ISIC_9095798,0.8891772375134438,1.1276062499683956,1.1261767912571234,4000,6000
ISIC_9097422,0.8926521045439114,1.0448356500681466,1.2559053549741095,1080,1920
ISIC_9097649,0.8508396036377999,1.3311528563722483,1.3254119320608169,1053,1872
ISIC_9097830,0.8807729951686285,1.1093772333699954,1.2081479917576974,4000,6000
ISIC_9098083,0.9096351234239198,1.1235118976877552,1.0520376061042855,4000,6000
ISIC_9098113,0.8895119025569865,1.0868541340011637,1.1778431376223042,4000,6000
ISIC_9100035,0.8933577389430415,1.0428313135226366,1.2555425496601142,480,640
ISIC_9100455,0.9139134019286275,1.0760325051785962,1.0773428534488776,2448,3264
ISIC_9101004,0.8778646626773018,1.0704812681982245,1.3710681202415604,1080,1920
ISIC_9101048,0.8542294071836269,1.1945078868428547,1.5168933279863335,1053,1872
ISIC_9101762,0.8795171594260197,1.099491747566331,1.24115164963583,3456,5184
ISIC_9101868,0.855081983666496,1.2600802530752182,1.3167275477314133,3456,5184
ISIC_9102112,0.8648391512810713,1.2724935483758968,1.1778464842619536,1053,1872
ISIC_9105385,0.9865038301852408,1.0306512164153725,0.9871421235423653,2329,2329
ISIC_9105386,0.8884874425693452,1.059402887569991,1.2518218046615275,2448,3264
ISIC_9105772,0.8917003199158874,1.0359627265500622,1.3057222037343528,1080,1920
ISIC_9105794,0.9115319758888237,1.1300399992023624,1.0430616120751857,4000,6000
ISIC_9107177,0.9124204006947012,1.0762418934871611,1.081949911410285,3456,5184
ISIC_9107651,0.8535330799073533,1.3313076002606672,1.2737986803619725,1053,1872
ISIC_9107678,0.8514320307102639,1.269292180418579,1.3943901010468047,1053,1872
ISIC_9108482,0.8562818230281061,1.301719348857496,1.2536629669613946,1053,1872
ISIC_9108838,0.8755497045541777,1.0663887460543118,1.4673186920941956,480,640
ISIC_9109293,0.91504752297845,1.0384263988014892,1.1228410233805104,2448,3264
ISIC_9112240,0.8756132615456981,1.2261792295368492,1.1274255129547122,1053,1872
ISIC_9114248,0.8656943848510817,1.1156168397508437,1.4547733307382502,1053,1872
ISIC_9120631,0.8940128280217547,1.1049789955755287,1.125463165658562,4000,6000
ISIC_9122069,0.859660298418084,1.13750977857738,1.5949180100518399,480,640
ISIC_9123052,0.9140633326804303,1.1254783811624147,1.039310072763306,4000,6000
ISIC_9124427,0.9027626077267742,1.080831404721254,1.113250277179296,4000,6000
ISIC_9124451,0.9164230753110022,1.0723058219515706,1.0733369097593535,4000,6000
ISIC_9124627,0.9094201611057201,1.1115046046635364,1.0607511332621467,4000,6000
ISIC_9124728,0.925117379500846,1.0782081281187004,1.044906831758979,4000,6000
ISIC_9125989,0.8587168179120708,1.1514062923205421,1.533784279278082,480,640
ISIC_9126660,0.8853791899922286,1.0611026793647615,1.2837297771844718,480,640
ISIC_9128800,0.917021716256808,1.0948417888279924,1.0519909373716134,4000,6000
ISIC_9129247,0.8805114025540913,1.1133050816780203,1.2035541838640669,4000,6000
ISIC_9129497,0.8902951892742309,1.1395416801131981,1.109818937146686,4000,6000
ISIC_9131529,0.9227679513857396,1.051027013479423,1.0776640157958408,3456,5184
ISIC_9131769,0.851390670412667,1.2091863342230522,1.6240954004370856,1053,1872
ISIC_9132050,0.8813016236098709,1.0906723514770247,1.2426017274214345,4000,6000
ISIC_9132494,0.8911616770518653,1.0783677091942458,1.1814973060258103,3456,5184
ISIC_9133707,0.9064490568980973,1.1082649020034556,1.0723713002707824,4000,6000
ISIC_9135550,0.8795658253608735,1.0743729576041978,1.3187908773089412,1080,1920
ISIC_9135940,0.8882824915502965,1.0412578561633112,1.3310822211651578,1080,1920
ISIC_9136878,0.9068643621324719,1.0322982601370887,1.1771624015774194,2848,4288
ISIC_9138779,0.9263253901944635,1.101049374522139,1.0262581504135644,4000,6000
ISIC_9140624,0.8654699380893587,1.125210862715742,1.4090546427135222,1080,1920
ISIC_9140839,0.8556157649718434,1.1904278454644428,1.4681281780722062,1053,1872
ISIC_9140847,0.8711907311254631,1.1100149754723605,1.33316171668922,1080,1920
ISIC_9141203,0.9236420296657887,1.1158756092137359,1.0231947186618504,4000,6000
ISIC_9141993,0.8973290929724012,1.024006575008063,1.2898633243290916,576,768
ISIC_9142163,0.8957489628259238,1.0493142763301007,1.2123406661962157,1080,1920
ISIC_9142737,0.919174476895603,1.1022346369898468,1.0413356901267057,2448,3264
ISIC_9142988,0.8966970012166867,1.0806306488330417,1.1430312901721702,4000,6000
ISIC_9144414,0.9397484251437126,1.0158423391645244,1.0777457239066308,4000,6000
ISIC_9145307,0.8769793052116277,1.099508904769899,1.272235248646269,480,640
ISIC_9146470,0.9387638769420588,1.0274735436596367,1.0640419006261708,4000,6000
ISIC_9148590,0.9466022041222764,1.0103582054425195,1.0690187548784482,480,640
ISIC_9149390,0.8530885648655464,1.1981907506533023,1.566527094506851,1053,1872
ISIC_9149497,0.9197325874977981,1.0504907657074778,1.0877229885854305,2448,3264
ISIC_9151043,0.9686696674063331,1.0554048419155853,0.9894082349386435,3456,5184
ISIC_9151417,0.922098502191591,1.10770945102502,1.0311523259469904,4000,6000
ISIC_9151798,0.9652830728136583,1.052724212760039,0.9952235296027699,3456,5184
ISIC_9151820,0.8777297171268433,1.1188272852710628,1.2200236553254198,1936,2592
ISIC_9152256,0.8646672072171327,1.141804643040002,1.3630660467161468,4000,6000
ISIC_9153915,0.8969689216485977,1.117017215884786,1.0998145845606309,4000,6000
ISIC_9154232,0.9288471999545108,1.0481388374407425,1.0641475148076087,4000,6000
ISIC_9155599,0.8804787149902863,1.1555778777355659,1.1493658211511357,4000,6000
ISIC_9156895,0.9120580101829179,1.09374854879459,1.0667469395704456,4000,6000
ISIC_9156944,0.8545494858973328,1.3348836272985714,1.255468984093654,1053,1872
ISIC_9157640,0.845776397061212,1.2888580679885364,1.6479259720032382,1053,1872
ISIC_9158342,0.8885555744459565,1.0567475412057308,1.2598648862688082,1080,1920
ISIC_9161496,0.8455665114437707,1.2842172164296164,1.7023517681161802,480,640
ISIC_9162488,0.8922059576249088,1.0733152818708327,1.1837588615863164,1080,1920
ISIC_9163528,0.8728588402008446,1.0990329439518873,1.3417876996715452,480,640
ISIC_9164605,0.8872142593721302,1.0758584282455061,1.2189959028484123,3456,5184
ISIC_9167242,0.8799655306563299,1.10455144590101,1.2252696706645774,4000,6000
ISIC_9167543,0.8952128889920066,1.0421917632193674,1.238760026882302,480,640
ISIC_9167607,0.8423188769294376,1.4598954345004602,1.4757307012112533,1053,1872
ISIC_9168094,0.9112514718875774,1.0914940341908779,1.071138164511188,4000,6000
ISIC_9168537,0.8775954376600457,1.0682393865286202,1.3909143142094706,1080,1920
ISIC_9168740,0.9097076322671558,1.0862549725335253,1.0809297829347844,4000,6000
ISIC_9168966,0.8897253149528777,1.0870003748907628,1.1760738533959845,4000,6000
ISIC_9169910,0.888609199927033,1.1242616350679442,1.132630181892587,2448,3264
ISIC_9170035,0.8470205471870768,1.4181154685579085,1.3447189258436225,1053,1872
ISIC_9170168,0.8933964959156313,1.07421802527519,1.1737017011585367,4000,6000
ISIC_9171223,0.8757305593068911,1.0830774349176566,1.3524055272528728,1053,1872
ISIC_9172945,0.923911927642126,1.0930825972166913,1.036597342480146,4000,6000
ISIC_9173786,0.8945957952385274,1.0363394705139712,1.2668823005635854,480,640
ISIC_9174152,0.8536608548280603,1.2094044250986962,1.4766564885950846,1053,1872
ISIC_9174552,0.8608964363342878,1.1227384155011166,1.6807188422712358,480,640
ISIC_9175873,0.8927894389394271,1.049590830333353,1.2383327732507305,480,640
ISIC_9176181,0.8974796974332334,1.0928263222459347,1.122716311363246,4000,6000
ISIC_9178750,0.8979020323711202,1.1759493822366456,1.0578413413652918,4000,6000
ISIC_9180287,0.8943570502338506,1.065504580276418,1.1842281615787844,3456,5184
ISIC_9181340,0.8538590458528177,1.1753990063386783,1.7070912122914719,480,640
ISIC_9181743,0.8940902481684977,1.042920501296462,1.247488764290768,1080,1920
ISIC_9182942,0.8931881812913949,1.1073911007086519,1.126892893854308,3456,5184
ISIC_9183084,0.8775250706556253,1.1224542751815185,1.2155599150294911,3456,5184
ISIC_9184615,0.9688375886423659,1.0586833007799659,0.9871677240711436,3456,5184
ISIC_9185929,0.8946275983643076,1.1071034071525094,1.1200816054045535,4000,6000
ISIC_9185938,0.8876451728237461,1.071855679613399,1.2248385700242788,1080,1920
ISIC_9186721,0.8931323018283843,1.090614928561428,1.1485687212918054,4000,6000
ISIC_9187566,0.9090365847224341,1.1574714961244688,1.03532866820257,2448,3264
ISIC_9187921,0.9045809184222188,1.1044594120662983,1.0818179711234037,4000,6000
ISIC_9188862,0.8945904539592471,1.0618043801143835,1.190526092364361,1080,1920
ISIC_9192257,0.932757261214265,1.1293954087245175,1.000045048207306,4000,6000
ISIC_9192465,0.8611414820521988,1.1478212194347486,1.4434850152567513,4000,6000
ISIC_9192659,0.8512281470425418,1.4283990720667576,1.2568663536770295,1053,1872
ISIC_9192973,0.9287591002271901,1.1330495875032482,1.005204207233206,4000,6000
ISIC_9194284,0.8867258293090488,1.0530885489317012,1.2974000944549569,1080,1920
ISIC_9194658,0.8507675916864182,1.2030158699107891,1.766041494707398,1053,1872
ISIC_9195184,0.9093160976351846,1.0923834816947615,1.0764991483521285,4000,6000
ISIC_9196186,0.8778337927558985,1.1058279934542694,1.2455872873783558,4000,6000
ISIC_9197572,0.879398730674871,1.1068510539235366,1.2263188323266438,4000,6000
ISIC_9197861,0.8996190648415522,1.0383284144063805,1.2119553902303644,480,640
ISIC_9198397,0.8907002817206914,1.1624044255668091,1.0913208323449777,4000,6000
ISIC_9198651,0.8924062400841876,1.1134191553458157,1.1242224852032685,3456,5184
ISIC_9199792,0.8985880077659595,1.0765011867604182,1.1390154961451011,4000,6000
ISIC_9201258,0.8915012754144316,1.100346313698058,1.1446096315157837,4000,6000
ISIC_9201634,0.8955753474791791,1.1346193054919966,1.0909537931208892,4000,6000
ISIC_9202448,0.8841649991806018,1.1341979952900747,1.1478972161084409,4000,6000
ISIC_9203162,0.8939001903365402,1.0649587529853772,1.1886981571749045,4000,6000
ISIC_9203929,0.8480687594813758,1.374341675351476,1.3520503869773304,1053,1872
ISIC_9207339,0.9302882369446699,0.9935326310307601,1.1566831392653374,480,640
ISIC_9207601,0.9522096979919805,1.1007127863482535,0.9848122820707066,4000,6000
ISIC_9207777,0.8630524339928496,1.1804530681609933,1.2964174584146453,2848,4288
ISIC_9208579,0.9101577076903388,1.1165859610852478,1.0550925160623252,4000,6000
ISIC_9211310,0.875967326670617,1.1301040375304376,1.2178649861281725,2448,3264
ISIC_9211681,0.9052781455430767,1.0182576251488704,1.2319354056747212,1080,1920
ISIC_9214715,0.8816571847147376,1.0747594182340714,1.2850730039715943,1080,1920
ISIC_9214796,0.912568842317839,1.0743658578450341,1.0834266002117767,4000,6000
ISIC_9215081,0.8698164557831837,1.1297331429344901,1.2971264977073937,4000,6000
ISIC_9215680,0.8728156989876029,1.075326807750509,1.490059959056518,1080,1920
ISIC_9216693,0.8819187436146277,1.0510257980384365,1.400012818570637,1080,1920
ISIC_9218660,0.8677034855701377,1.0870892317781473,1.6416336405372605,480,640
ISIC_9218956,0.9230468071367125,1.0289958441282256,1.1078845702507887,2848,4288
ISIC_9219742,0.859162857576004,1.183589223128976,1.3718941121646724,4000,6000
ISIC_9220014,0.8394779224873431,1.392887913144198,2.356188022223245,480,640
ISIC_9221947,0.8581153047425515,1.306597872465948,1.2259918334241011,1053,1872
ISIC_9224692,0.8507905121206356,1.3563030461973193,1.3048087778257964,1053,1872
ISIC_9224823,0.8726032037881604,1.0808063866616076,1.450248032781105,480,640
ISIC_9225102,0.8550649588554915,1.2021825456585469,1.4444130864944098,1053,1872
ISIC_9228022,0.9554728518477505,1.0031796850199084,1.060095004940749,480,640
ISIC_9230944,0.9088811989328861,1.0931010012673996,1.0772747845097856,4000,6000
ISIC_9231364,0.8679445431951266,1.1144738264185359,1.3893925556930165,4000,6000
ISIC_9232173,0.8890315945410938,1.130181850531018,1.1244156657282356,4000,6000
ISIC_9232637,0.893599895290086,1.112175240457875,1.119642275712281,4000,6000
ISIC_9233285,0.8960664315922232,1.111616575883158,1.1087655164606298,4000,6000
ISIC_9234032,0.9353161307599787,0.9884628240860033,1.1491537362465158,480,640
ISIC_9234969,0.8616039006453792,1.1797398017456766,1.3250249350652117,1053,1872
ISIC_9235283,0.8421262994300582,1.362528326481067,1.7101261854903298,1053,1872
ISIC_9235659,0.8904343782148743,1.0810533568788634,1.1817032275560562,4000,6000
ISIC_9236034,0.8764652740367005,1.1144569689158634,1.2422352566098787,4000,6000
ISIC_9237342,0.8628362429316455,1.1435446272024195,1.4060915710260664,4000,6000
ISIC_9237549,0.8856960330050822,1.0495077684517187,1.330641856602382,1080,1920
ISIC_9237569,0.9313153066248223,1.1309396151902311,1.0017601857044178,4000,6000
ISIC_9237660,0.8720560731456729,1.1154608309280334,1.3000059203137593,1936,2592
ISIC_9239212,0.8632533428820844,1.305913874461152,1.1739772997419533,1053,1872
ISIC_9239289,0.9009167847163485,1.1091416416811704,1.0911044267438912,4000,6000
ISIC_9240897,0.8515954242505968,1.233881649469766,1.4808596196140813,1053,1872
ISIC_9241147,0.8628333973503715,1.1353681864124645,1.4453828702923577,480,640
ISIC_9242278,0.9137651427303768,1.088113876332221,1.066485673123465,3456,5184
ISIC_9242758,0.840753960344393,1.3821312359003484,1.8463077841997584,1053,1872
ISIC_9243223,0.9793094692691998,1.0127522316839717,1.010445157656424,2448,3264
ISIC_9243240,0.8830180396449092,1.1115890133360602,1.1854042265572315,4000,6000
ISIC_9243427,0.8795823834308772,1.1150400412563526,1.2089736535922022,4000,6000
ISIC_9243861,0.8526269628816795,1.1867936314597416,1.7151472111483725,1053,1872
ISIC_9246598,0.8649110432946605,1.2344402156664025,1.2037776811385286,1053,1872
ISIC_9247289,0.9423871316736544,1.115539015020761,0.9913617023169669,4000,6000
ISIC_9249558,0.9026558689060895,1.1079266858198538,1.0856854991461609,4000,6000
ISIC_9250246,0.8631793227637414,1.299259122165193,1.1778738107845375,1053,1872
ISIC_9251197,0.9742720496593914,0.9884352567836837,1.0471615745027922,480,640
ISIC_9252742,0.8884893899535755,1.0413078666866442,1.327333261923255,1080,1920
ISIC_9252749,0.9213692208545914,1.08441249641232,1.0489959082008684,4000,6000
ISIC_9253871,0.8933475262251942,1.1372363603395843,1.0980871670982828,4000,6000
ISIC_9253878,0.8871148919779782,1.1328224683231545,1.1320653613682157,4000,6000
ISIC_9254666,0.9231125234428506,1.0910975909667904,1.0398041498639146,4000,6000
ISIC_9254796,0.883269706739858,1.0785922650100692,1.2525414350984378,1080,1920
ISIC_9254888,0.9164070712137551,1.1468027022456542,1.0230876317175948,4000,6000
ISIC_9255119,0.8596894778651188,1.2418009560757894,1.2597872381246693,4000,6000
ISIC_9257491,0.902267299165958,1.090397368379051,1.1042539418208082,4000,6000
ISIC_9258565,0.8698660316604214,1.1298377693783879,1.2960413231979473,1053,1872
ISIC_9259286,0.901775386871633,1.1384305343025962,1.0661073881209584,4000,6000
ISIC_9259765,0.9152242454636113,1.1081950611471423,1.0471229928800945,4000,6000
ISIC_9259972,0.9083088766516021,1.09227362017043,1.0799317149985561,4000,6000
ISIC_9262161,0.9435948430649532,1.0102705783466073,1.0764509087245755,3024,4032
ISIC_9262477,0.8993681285673042,1.1788270239196168,1.0520035465042077,4000,6000
ISIC_9265002,0.8484556883114963,1.3493016003419505,1.3662754349295219,1053,1872
ISIC_9265385,0.8840467586959485,1.0512218966411768,1.3514362130017583,1080,1920
ISIC_9266595,0.8633620193428655,1.1823974119708083,1.2875717307177876,4000,6000
ISIC_9269637,0.8698672541283461,1.28171809966266,1.1356316820866126,1053,1872
ISIC_9272530,0.922504562376791,1.0654425439993926,1.062808564859774,1936,2592
ISIC_9272888,0.8839705017167097,1.0641976730377034,1.2913471042259748,1080,1920
ISIC_9273015,0.8744856597274698,1.1815322741939815,1.1667598569738893,4000,6000
ISIC_9273234,0.9450123042033148,1.028604305936653,1.0487313249047125,2448,3264
ISIC_9274269,0.8896487399924502,1.0493976764325392,1.2736223228383527,1080,1920
ISIC_9275700,0.8569604232562285,1.1712832238326238,1.4997824020894643,480,640
ISIC_9277130,0.850819973861605,1.3037044903855213,1.3569860540922019,1053,1872
ISIC_9277887,0.9085389204748731,1.07155759509211,1.1009952370889984,4000,6000
ISIC_9280090,0.8874492549127586,1.0700883062182336,1.2313488188696369,1080,1920
ISIC_9280462,0.8942986364741237,1.0532585609406193,1.2137823978671007,2448,3264
ISIC_9280822,0.9022969323150627,1.1313983986667624,1.0689938056687922,2448,3264
ISIC_9281233,0.8710589127770131,1.1558319030061388,1.228268398707068,4000,6000
ISIC_9282097,0.926585802179857,1.069250058815174,1.0489419686318828,2448,3264
ISIC_9285299,0.8719015928230144,1.131802276754395,1.261496705587371,4000,6000
ISIC_9286333,0.897869501828978,1.0390632859332836,1.2244149754379765,480,640
ISIC_9286553,0.8607677184464593,1.3320173060596827,1.1843270362358862,1053,1872
ISIC_9286642,0.9111652857482705,1.087028236457639,1.0754362923314307,4000,6000
ISIC_9286788,0.9293787285011824,1.0869530181209892,1.0291170282866888,4000,6000
ISIC_9287804,0.9199051409601013,1.064389635161253,1.0711436361891387,4000,6000
ISIC_9289075,0.8989610397351451,1.04754513294218,1.1920821326513718,1080,1920
ISIC_9289090,0.9278667736771027,1.0870906706593124,1.0321583570639392,4000,6000
ISIC_9289197,0.8598038600160229,1.1445917998217536,1.5230719891563949,1053,1872
ISIC_9289423,0.8605667950420611,1.1634083231391392,1.3967167352180212,4000,6000
ISIC_9289911,0.8999313221464452,1.1071013820737636,1.096819301079612,4000,6000
ISIC_9291596,0.8959661378846601,1.0619482638552435,1.1803988770178806,1080,1920
ISIC_9291828,0.9134806040883016,1.0108513745474088,1.1960357159222017,480,640
ISIC_9293626,0.9065347160788966,1.1241675709318,1.0605451314733825,4000,6000
ISIC_9295328,0.8680525077618737,1.1086250694305397,1.416075547922695,480,640
ISIC_9296170,0.8412294905266916,1.567777366803882,1.4426151253244153,1053,1872
ISIC_9299316,0.8963405293171735,1.080171284819072,1.1456863493245384,3456,5184
ISIC_9300150,0.8525522849573867,1.269683233318524,1.3613290959735853,4000,6000
ISIC_9300446,0.8973929296022365,1.1032109807481003,1.1114053418993894,4000,6000
ISIC_9303631,0.9524611152762941,1.0598767260239614,1.007680961434164,3456,5184
ISIC_9306623,0.8701142085669518,1.1316482756033623,1.2874958571773576,1080,1920
ISIC_9306935,0.8796317414169239,1.0616807020987777,1.3828614029583874,1080,1920
ISIC_9307335,0.877765102517058,1.0811756744013048,1.3217689534392218,1080,1920
ISIC_9307630,0.8959207980768961,1.0413246785094876,1.234860210980749,480,640
ISIC_9308141,0.9754026807090812,1.0396359999922404,0.9923977337730846,3456,5184
ISIC_9308692,0.8694854436137324,1.0967878402684956,1.442057930690018,1080,1920
ISIC_9308958,0.8811191556376478,1.0525245826863439,1.4095159103312884,480,640
ISIC_9309879,0.8826224726412178,1.06147404044172,1.3239296665979023,1080,1920
ISIC_9310576,0.8807499225796099,1.0845729304719134,1.2656508392662942,1080,1920
ISIC_9310591,0.8869373323533816,1.0689938040745932,1.2395495996974923,480,640
ISIC_9310721,0.9151251337815436,1.1178285923054647,1.0412105051017158,4000,6000
