,fname,x1t,y1t,x2t,x2t,x1,y1,x2,x2,iou,dx,dy,dw,dh
1487,ISIC_0013427,0.1016791,0.20434296,0.8983209,0.7851645,0.07956624,0.23698267,0.9343481,0.78827417,0.8782461285591125,0.0069571733,0.017874718,0.05814004,0.029530048
1488,ISIC_0013428,0.25792912,0.26659882,0.6951959,0.6814047,0.27594456,0.29213846,0.671165,0.72143495,0.7801061868667603,0.00300771,0.03278494,0.042046368,0.014490604
1489,ISIC_0013429,0.39855412,0.3652289,0.6326959,0.5881375,0.40595847,0.3795793,0.611664,0.5858102,0.8126632571220398,0.0068137646,0.0060115457,0.028436273,0.016677737
1490,ISIC_0013430,0.3985541,0.38085115,0.640625,0.61401916,0.37661266,0.39458126,0.62844145,0.6188292,0.8074037432670593,0.017062485,0.009270072,0.009757876,0.0089200735
1491,ISIC_0013432,0.41417912,0.41722536,0.6170709,0.5932672,0.40973875,0.42318916,0.6298206,0.62122,0.7702038884162903,0.004154682,0.016958296,0.01719004,0.021988988
1492,ISIC_0013433,0.375,0.42235506,0.5701959,0.5983969,0.35074317,0.41551927,0.58140934,0.6339021,0.6820215582847595,0.006521702,0.014334679,0.035470247,0.042340964
1493,ISIC_0013434,0.3854944,0.47831538,0.63572764,0.6552899,0.41545132,0.5022741,0.57724345,0.65079695,0.5424965023994446,0.0142636895,0.009732902,0.0884411,0.028451651
1494,ISIC_0013437,0.34375,0.31323242,0.6795709,0.7229086,0.3133133,0.30536684,0.67451334,0.71657836,0.8736563920974731,0.017747134,0.0070979,0.025379121,0.0015353262
1495,ISIC_0013438,0.359375,0.43261445,0.5858209,0.6660156,0.36737218,0.4388159,0.5886848,0.64590317,0.8462679982185364,0.0054305196,0.0069555044,0.005133301,0.026313901
1496,ISIC_0013443,0.3570429,0.38061798,0.7290112,0.76487887,0.36311358,0.34583622,0.6678534,0.6954616,0.6248794794082642,0.027543545,0.052099526,0.06722844,0.034635544
1497,ISIC_0013456,0.4482276,0.50676185,0.515625,0.57624596,0.39323792,0.45856082,0.523438,0.5764922,0.30479323863983154,0.02358836,0.023977399,0.06280267,0.04844725
1498,ISIC_0013458,0.421875,0.4067328,0.6326959,0.5830078,0.41670227,0.37635642,0.6172235,0.5707219,0.7262229323387146,0.010322571,0.021331131,0.010299683,0.018090487
1499,ISIC_0013461,0.36590484,0.50116587,0.6336287,0.72850466,0.35251588,0.45836583,0.5789337,0.660167,0.4659535884857178,0.03404197,0.055568874,0.04130605,0.02553764
1500,ISIC_0013474,0.29291046,0.26613247,0.6326959,0.67580867,0.33780617,0.36804247,0.6608568,0.64548314,0.5564660429954529,0.03652829,0.03579223,0.016734838,0.13223553
1501,ISIC_0013480,0.3517562,0.42191568,0.4919938,0.53633624,0.34571716,0.3976162,0.49766257,0.54783016,0.702717125415802,0.00018513203,0.0064027905,0.011707783,0.035793394
1502,ISIC_0013486,0.40625,0.40016174,0.59331596,0.65512085,0.35954806,0.41162777,0.60568976,0.6701431,0.6923821568489075,0.017164052,0.013244152,0.059075743,0.0035562515
1503,ISIC_0013487,0.4127604,0.35766855,0.5920139,0.62476856,0.36873376,0.3540327,0.6048179,0.6179797,0.7343597412109375,0.015611321,0.0052123666,0.056830674,0.0031529963
1504,ISIC_0013488,0.36284724,0.36937585,0.6232639,0.6156629,0.4027748,0.38792887,0.6331668,0.60748416,0.7299226522445679,0.024915218,0.005187154,0.030024678,0.02673173
1505,ISIC_0013489,0.390625,0.384552,0.60894096,0.5926819,0.36900368,0.36392578,0.6037556,0.6076025,0.7609661817550659,0.013403356,0.0028527975,0.016435951,0.03554681
1506,ISIC_0013490,0.35970744,0.31871092,0.63264626,0.56740236,0.34677988,0.33370417,0.62375224,0.60018444,0.7714464664459229,0.010910779,0.023887664,0.0040335357,0.017788827
1507,ISIC_0013492,0.39860374,0.3861133,0.64827126,0.58798826,0.4001221,0.39997774,0.61945647,0.58395046,0.8004411458969116,0.013648212,0.00491333,0.030333161,0.017902255
1508,ISIC_0013493,0.13339552,0.22975826,0.67210823,0.67790717,0.36248332,0.35953394,0.6560747,0.6518992,0.3555261492729187,0.10652715,0.051883847,0.24512136,0.15578362
1509,ISIC_0013494,0.41417912,0.33398438,0.6014459,0.6399008,0.3709585,0.33894187,0.63230973,0.6504934,0.6842853426933289,0.006178379,0.0077750385,0.07408443,0.0056350827
1510,ISIC_0013495,0.390625,0.3964734,0.59375,0.6660156,0.3736372,0.40281528,0.6310066,0.6766786,0.7447883486747742,0.010134399,0.008502424,0.0542444,0.0043210983
1511,ISIC_0013497,0.421875,0.4016031,0.6483209,0.61401916,0.35643166,0.3749048,0.6290024,0.6539131,0.5488461852073669,0.04238093,0.006597817,0.046124816,0.06659222
1512,ISIC_0013498,0.36725205,0.39588758,0.6482438,0.58865017,0.36617678,0.3858364,0.621934,0.59094715,0.8531989455223083,0.013692498,0.0038771033,0.02523452,0.012348175
1513,ISIC_0013499,0.36725205,0.35413954,0.6169938,0.6303982,0.34338856,0.32095677,0.61917627,0.64207715,0.7789600491523743,0.010840505,0.010751903,0.026045978,0.044861704
1514,ISIC_0013500,0.39075413,0.3592936,0.57024795,0.6043701,0.3671539,0.3925997,0.5772146,0.61944544,0.7086457014083862,0.008316815,0.024190724,0.030566871,0.018230766
1515,ISIC_0013516,0.22877799,0.47621685,0.46012127,0.7217428,0.28803137,0.40689695,0.56556547,0.7029027,0.3902903199195862,0.082348764,0.04408002,0.046190813,0.05047977
1516,ISIC_0013517,0.453125,0.5363742,0.578125,0.61914885,0.4299898,0.51703936,0.5456954,0.61593896,0.5102516412734985,0.02778238,0.011272371,0.009294391,0.016124964
1517,ISIC_0013523,0.39095744,0.40171877,0.546875,0.58798826,0.3787927,0.40810788,0.53563595,0.5399853,0.6223657727241516,0.011701912,0.020806909,0.00092568994,0.05439207
1518,ISIC_0013525,0.40658244,0.35490236,0.82014626,0.5776953,0.3915466,0.39465728,0.6659851,0.6211069,0.4445117712020874,0.08459848,0.0415833,0.13912532,0.0036566854
1519,ISIC_0013526,0.44913563,0.46746093,0.5767952,0.5541211,0.48992267,0.48537445,0.5798366,0.5766884,0.4486593008041382,0.021914184,0.020240426,0.037745655,0.0046538115
1520,ISIC_0013530,0.265625,0.37083983,0.7290559,0.82572263,0.337309,0.3425754,0.6577114,0.72007775,0.5089156031608582,0.00016975403,0.06695467,0.1430285,0.07738045
1521,ISIC_0013552,0.3589086,0.45453224,0.46571827,0.56155634,0.30752486,0.4028527,0.5381927,0.6253719,0.22266562283039093,0.010545343,0.0060679913,0.123858154,0.115495056
1522,ISIC_0013553,0.3125,0.26146913,0.6639459,0.6296414,0.2718895,0.2758159,0.70404434,0.65391093,0.7382144927978516,0.00025603175,0.01930815,0.08070892,0.009922743
1523,ISIC_0013554,0.40625,0.50536287,0.5233209,0.6347711,0.38038808,0.46995926,0.5826016,0.6429821,0.4328855872154236,0.016709387,0.013596296,0.08514261,0.043614626
1524,ISIC_0013558,0.4298537,0.39109373,0.57546544,0.5873242,0.41124812,0.40940204,0.59663653,0.58577687,0.7214303016662598,0.0012827516,0.008380502,0.039776683,0.019855648
1525,ISIC_0013559,0.39095744,0.37548828,0.578125,0.6138867,0.3930902,0.38833666,0.56183434,0.5975434,0.790993869304657,0.0070789754,0.0017474592,0.018423408,0.029191673
1526,ISIC_0013567,0.35191232,0.4818129,0.56086755,0.64339834,0.4006723,0.40832657,0.57592124,0.5904418,0.36037757992744446,0.031906813,0.063221425,0.033706278,0.020529807
1527,ISIC_0013568,0.42220744,0.43259767,0.55452126,0.56740236,0.4456939,0.43166184,0.5717371,0.5642903,0.7083820104598999,0.020351171,0.0020239353,0.0062706172,0.002176255
1528,ISIC_0013572,0.375,0.3964734,0.6483209,0.5932672,0.35400456,0.38714495,0.61355466,0.63496757,0.6595943570137024,0.027880847,0.01618594,0.013770819,0.051028818
1529,ISIC_0013573,0.30320248,0.24384223,0.6988636,0.59277344,0.2844262,0.30746984,0.6546687,0.67128175,0.5813268423080444,0.031485617,0.07106796,0.025418669,0.014880717
1530,ISIC_0013578,0.40625,0.29784334,0.6326959,0.6918973,0.40537095,0.3595654,0.64046204,0.6846746,0.799757182598114,0.0034435391,0.027249694,0.008645177,0.06894472
1531,ISIC_0013579,0.375,0.31323242,0.6875,0.66065276,0.3545028,0.35573155,0.67535996,0.6963739,0.725203275680542,0.01631862,0.039110124,0.008357167,0.006778002
1532,ISIC_0013580,0.453125,0.4118625,0.625,0.5830078,0.4363541,0.41221005,0.61223286,0.5856478,0.8296688795089722,0.014769018,0.0014937818,0.004003763,0.0022924542
1533,ISIC_0013581,0.4141791,0.47948122,0.59375,0.6399008,0.4325232,0.50797486,0.5700323,0.6350461,0.6063657999038696,0.0026867986,0.011819482,0.042061806,0.033348322
1534,ISIC_0013584,0.02425373,0.17076677,0.91021454,0.8315649,0.27556807,0.32356954,0.7267831,0.69546306,0.2866232693195343,0.033941448,0.008350432,0.4347458,0.2889046
1535,ISIC_0013585,0.0860541,0.16796875,0.875,0.8317981,0.1523391,0.20446187,0.8419639,0.7848011,0.7641574144363403,0.01662445,0.0052519143,0.09932113,0.08349007
1536,ISIC_0013592,0.44542912,0.443107,0.5389459,0.5517633,0.4263327,0.45123515,0.52312255,0.5454847,0.6116918921470642,0.01745987,0.00092476606,0.00327304,0.014406711
1537,ISIC_0013594,0.14095744,0.16796875,0.88264626,0.8316992,0.08810392,0.19208199,0.8606801,0.8015829,0.8363523483276367,0.037409842,0.003001541,0.030887365,0.054229558
1538,ISIC_0013595,0.43783244,0.44919923,0.56150264,0.5587695,0.43728116,0.43192607,0.5619727,0.55885345,0.8556404709815979,4.0590763e-05,0.008594632,0.0010213256,0.017357081
1539,ISIC_0013596,0.45412233,0.45085937,0.54986703,0.58333987,0.40089062,0.39056933,0.6166047,0.59313554,0.2902163565158844,0.006752968,0.025247186,0.11996937,0.070085704
1540,ISIC_0013597,0.4611037,0.4276172,0.5625,0.54648435,0.4324241,0.4233965,0.61924195,0.6211357,0.3261784315109253,0.014031172,0.03521532,0.08542156,0.078872055
1541,ISIC_0013599,0.43775827,0.4739719,0.56224173,0.5626221,0.44293687,0.47055823,0.58893645,0.6096392,0.5090961456298828,0.015936673,0.02180177,0.021516114,0.050430834
1542,ISIC_0013601,0.43775827,0.43222386,0.62474173,0.6043701,0.4110001,0.40222067,0.6041676,0.5943401,0.6372863054275513,0.023666143,0.02001658,0.0061840117,0.019973159
1543,ISIC_0013603,0.43775827,0.4427897,0.56224173,0.56777614,0.44647503,0.45271605,0.56688106,0.5847083,0.7342442274093628,0.006678045,0.0134292245,0.0040774345,0.007005781
1544,ISIC_0013606,0.4454291,0.42748475,0.578125,0.5415039,0.4342013,0.4170989,0.5850106,0.567508,0.6667173504829407,0.0021710992,0.0078091025,0.018113375,0.036389917
1545,ISIC_0013610,0.39095744,0.3651953,0.625,0.6138867,0.39861172,0.37942797,0.6551283,0.6006837,0.7720309495925903,0.018891275,0.0005148351,0.02247402,0.02743569
1546,ISIC_0013618,0.11753731,0.19478308,0.88409513,0.74459326,0.11098018,0.26118356,0.7604308,0.74364334,0.7304399609565735,0.06511074,0.032725275,0.11710715,0.06735039
1547,ISIC_0013621,0.06275827,0.2549235,0.8904959,0.8337267,0.26071304,0.26078773,0.7344109,0.7409334,0.4747246205806732,0.02093488,0.04346454,0.3540398,0.09865749
1548,ISIC_0013625,0.35167912,0.42748475,0.6170709,0.6399008,0.3779988,0.43233085,0.58052945,0.6359111,0.731264591217041,0.00511086,0.00042819977,0.062861145,0.008835793
1549,ISIC_0013626,0.26575413,0.27038574,0.6482438,0.62524414,0.27300483,0.27533305,0.67276984,0.6934376,0.7652289867401123,0.015888393,0.03657037,0.017275363,0.06324613
1550,ISIC_0013634,0.3491138,0.31579727,0.6795709,0.7324685,0.30619976,0.32342714,0.69038963,0.72195727,0.8276795148849487,0.016047657,0.0014406443,0.053732753,0.01814109
1551,ISIC_0013635,0.3125,0.35473633,0.5701959,0.5983969,0.36530596,0.40714875,0.54094523,0.59487176,0.5250216126441956,0.011777639,0.024443626,0.08205664,0.05593756
1552,ISIC_0013639,0.37525827,0.3904758,0.62474173,0.61467826,0.39419186,0.36422428,0.60374224,0.57249117,0.6207320094108582,0.0010329485,0.034219325,0.039933085,0.01593557
1553,ISIC_0013643,0.41417912,0.38085115,0.6014459,0.5983969,0.37479532,0.38909933,0.6094444,0.621713,0.6981911063194275,0.015692651,0.015782118,0.047382265,0.015067905
1554,ISIC_0013652,0.36602393,0.41666016,0.6356383,0.61886716,0.4040711,0.41857684,0.6161891,0.62097085,0.772821307182312,0.00929898,0.0020101666,0.05749634,0.00018700957
1555,ISIC_0013656,0.4767562,0.40619573,0.5857438,0.520874,0.42808264,0.4174429,0.53438133,0.52039087,0.33861932158470154,0.050018013,0.0053820014,0.0026889145,0.011730313
1556,ISIC_0013664,0.34748134,0.3489071,0.59305036,0.6828037,0.3190667,0.3649304,0.61550945,0.67476237,0.7782294750213623,0.0029777884,0.003990948,0.050873727,0.0240646
1557,ISIC_0013667,0.21900827,0.3384196,0.65599173,0.70874023,0.2786585,0.31707203,0.6472331,0.6750246,0.7310694456100464,0.025445819,0.027531564,0.06840885,0.012368053
1558,ISIC_0013670,0.4976679,0.6268434,0.59258395,0.7455259,0.46372905,0.5018479,0.59001505,0.6396522,0.04302113130688667,0.018253922,0.11543459,0.031369954,0.019121766
1559,ISIC_0013671,0.28125,0.41722536,0.6875,0.75415313,0.27943167,0.39420527,0.669582,0.7190482,0.8005044460296631,0.009868145,0.02906251,0.016099662,0.012084842
1560,ISIC_0013672,0.3411847,0.38108432,0.9291045,0.6932963,0.37183607,0.4134186,0.69727635,0.6643862,0.4449361562728882,0.10058838,0.0017120838,0.26247954,0.06124437
1561,ISIC_0013674,0.23297574,0.27732456,0.6802705,0.7758378,0.24284731,0.2725498,0.6892086,0.72715366,0.8586978912353516,0.009404868,0.026729435,0.00093346834,0.04390937
1562,ISIC_0013675,0.421875,0.4897406,0.65625,0.7697754,0.3781494,0.44489735,0.62950253,0.7201987,0.5500469207763672,0.035236537,0.047209978,0.016978145,0.0047334433
1563,ISIC_0013676,0.4375,0.41722536,0.6639459,0.676275,0.4482243,0.4207177,0.63850665,0.62667423,0.6679632663726807,0.007357478,0.023054242,0.03616357,0.053093106
1564,ISIC_0013680,0.3902376,0.3443468,0.59349173,0.5085042,0.38248563,0.38972056,0.5859088,0.60456896,0.43171030282974243,0.007667482,0.07071924,0.00016900897,0.05069098
1565,ISIC_0013682,0.35172874,0.29248047,0.63264626,0.6245117,0.3398087,0.33558953,0.6428033,0.6393525,0.7792278528213501,0.0008814931,0.02897492,0.022077084,0.028268278
1566,ISIC_0013684,0.41522607,0.3376367,0.64461434,0.61089844,0.3329721,0.31138033,0.7450487,0.6859137,0.40611910820007324,0.009090185,0.024379432,0.18268833,0.10127163
1567,ISIC_0013685,0.29886967,0.26359376,0.96708775,0.829043,0.2597534,0.33046985,0.69724524,0.7216525,0.39637699723243713,0.15447935,0.020257175,0.23072624,0.17426658
1568,ISIC_0013687,0.4767287,0.45351562,0.578125,0.5723828,0.46196595,0.47142288,0.5758881,0.58464825,0.6696205139160156,0.008499801,0.015086353,0.0125258565,0.005641818
1569,ISIC_0013688,0.3673041,0.42235506,0.625,0.5983969,0.3619112,0.39668298,0.6280556,0.62200224,0.7563719153404236,0.0011686683,0.0010333657,0.008448452,0.049277425
1570,ISIC_0013689,0.4610541,0.4482367,0.546875,0.53614104,0.4636057,0.454898,0.54473394,0.5402847,0.8353536128997803,0.0002052784,0.0054024756,0.0046926737,0.0025176406
1571,ISIC_0013690,0.4715485,0.4396095,0.578125,0.5321772,0.48173675,0.44135416,0.58422,0.5468375,0.7337085604667664,0.008141577,0.008202463,0.0040932596,0.012915641
1572,ISIC_0013691,0.31283244,0.35490233,0.640625,0.6660156,0.33701813,0.38108855,0.6176,0.63943714,0.7107314467430115,0.0005803406,0.00019609928,0.047210664,0.052764714
1573,ISIC_0013695,0.40625,0.4379773,0.640625,0.65552306,0.4387756,0.46793628,0.6324673,0.65881026,0.7036839723587036,0.012183964,0.01662308,0.04068327,0.026671767
1574,ISIC_0013706,0.3256715,0.38094077,0.69137394,0.6435411,0.3181717,0.33334884,0.68125844,0.7140026,0.6628297567367554,0.008807659,0.0114347935,0.00261572,0.11805344
1575,ISIC_0013707,0.19085744,0.17503527,0.99457645,0.83166504,0.19019005,0.24991088,0.79980993,0.7353773,0.5598130822181702,0.09771693,0.010706037,0.19409919,0.17116338
1576,ISIC_0013709,0.17586437,0.17294922,0.76329786,0.6421094,0.3061198,0.25896895,0.67663956,0.65297204,0.5076652765274048,0.021798551,0.0484412,0.2169137,0.075157076
1577,ISIC_0013712,0.36730412,0.4948703,0.49207088,0.61914885,0.32879114,0.5232688,0.46098536,0.6499715,0.3857814371585846,0.034799248,0.029610574,0.007427454,0.002424121
1578,ISIC_0013713,0.4141791,0.4482367,0.578125,0.57764494,0.3970997,0.43362665,0.53260106,0.57681656,0.5994355082511902,0.031301677,0.0077192187,0.028444558,0.013781667
1579,ISIC_0013719,0.3986037,0.4066992,0.65625,0.60359377,0.379288,0.4090653,0.66030586,0.62263066,0.8265736699104309,0.007629931,0.0107014775,0.023371577,0.016670793
1580,ISIC_0013721,0.3932846,0.35822266,0.77825797,0.65505856,0.43971127,0.42511532,0.60196954,0.57445616,0.21203143894672394,0.064930856,0.006854892,0.22271511,0.14749506
1581,ISIC_0013725,0.18417554,0.23902345,0.7855718,0.76197267,0.2759999,0.2981891,0.7199586,0.66278815,0.5146642327308655,0.013105571,0.020009428,0.15743756,0.15835017
1582,ISIC_0013731,0.39850205,0.37501356,0.6482438,0.5780843,0.40617684,0.40006283,0.6326911,0.6067531,0.7047362327575684,0.0039389133,0.026859045,0.023227483,0.0036195517
1583,ISIC_0013737,0.5,0.5417371,0.609375,0.6296414,0.46706697,0.5126596,0.5656331,0.6034935,0.27906572818756104,0.03833747,0.027612686,0.010808855,0.0029295683
1584,ISIC_0013740,0.37732714,0.2908203,0.6359708,0.6371289,0.3425424,0.38758025,0.54885846,0.6168803,0.4031723141670227,0.06094852,0.03825569,0.052327573,0.11700854
1585,ISIC_0013742,0.43775827,0.45309788,0.5779959,0.5729302,0.43560737,0.4375903,0.5514314,0.55937934,0.6412689685821533,0.014357716,0.014529258,0.024413586,0.0019567013
1586,ISIC_0013747,0.3414179,0.35473633,0.6658116,0.7320022,0.35363293,0.3701342,0.62946415,0.6526817,0.6367653608322144,0.012066245,0.03196132,0.048562467,0.09471837
1587,ISIC_0013748,0.3516791,0.3185953,0.625,0.61401916,0.32248908,0.39034134,0.5957104,0.6371482,0.5831415057182312,0.029239804,0.04743755,9.959936e-05,0.048617005
1588,ISIC_0013749,0.359375,0.31323242,0.5858209,0.556893,0.28121495,0.34034315,0.6093391,0.6588217,0.4431721270084381,0.027320921,0.0645197,0.10167825,0.074817985
1589,ISIC_0013758,0.35121268,0.3838823,0.6672108,0.7361992,0.3453365,0.40351805,0.6031178,0.6380271,0.5240799784660339,0.03498462,0.039268196,0.05821681,0.117807865
1590,ISIC_0013762,0.35004663,0.37642094,0.67490673,0.6613523,0.3368864,0.3534689,0.6552295,0.7009734,0.7480595111846924,0.016418725,0.0083345175,0.006516993,0.062573165
1591,ISIC_0013765,0.31879663,0.17099993,0.93400186,0.78656346,0.35988182,0.27394253,0.74038476,0.65480196,0.38266468048095703,0.07626599,0.014409453,0.23470229,0.23470408
1592,ISIC_0013772,0.39855412,0.4118625,0.5233209,0.556893,0.44433028,0.41763094,0.5464106,0.53876007,0.4577622711658478,0.034432948,0.0061822534,0.022686452,0.023901373
1593,ISIC_0013775,0.4298041,0.47411835,0.640625,0.6660156,0.44249728,0.47916386,0.6254901,0.66182923,0.8260388970375061,0.0012208223,0.00042957067,0.027828068,0.009231895
1594,ISIC_0013777,0.21875,0.3964734,0.6170709,0.60888946,0.38869876,0.42061687,0.5878877,0.60080004,0.42413851618766785,0.070382774,0.008027017,0.19913197,0.03223288
1595,ISIC_0013778,0.265625,0.41722536,0.84375,0.676275,0.23416814,0.3596698,0.7719264,0.70720136,0.6382226943969727,0.051640213,0.013314605,0.04036677,0.0884819
1596,ISIC_0013782,0.3361037,0.3651953,0.609375,0.56740236,0.35465038,0.37225187,0.5802089,0.5763777,0.7683092355728149,0.005309701,0.00801596,0.047712773,0.0019187629
1597,ISIC_0013783,0.22084889,0.1712331,0.7430037,0.75835013,0.23769212,0.21198955,0.7613301,0.7295698,0.8274952173233032,0.0175848,0.0059880316,0.001483202,0.069536746
1598,ISIC_0013789,0.47672874,0.45351562,0.60139626,0.55179685,0.48375663,0.42682046,0.61235154,0.5383905,0.6005744934082031,0.008991599,0.020050734,0.00392738,0.013288826
1599,ISIC_0013792,0.34375,0.405365,0.58550346,0.6395111,0.3433391,0.431536,0.5780911,0.6586808,0.7963423132896423,0.003911644,0.022670329,0.0070014596,0.0070013106
1600,ISIC_0013795,0.44115692,0.4555078,0.5465425,0.5454883,0.44465467,0.43798733,0.5456132,0.5390682,0.7491137981414795,0.0012842119,0.011970282,0.0044270456,0.011100411
1601,ISIC_0013796,0.45345744,0.4169922,0.5625,0.55179685,0.46629953,0.4218206,0.5906596,0.5404321,0.6321770548820496,0.020500839,0.0032681525,0.015317529,0.016193181
1602,ISIC_0013797,0.29700413,0.23404948,0.65599173,0.61983234,0.29119837,0.275646,0.70878613,0.6535233,0.715288519859314,0.023494303,0.03764373,0.058600157,0.007905513
1603,ISIC_0013798,0.4767562,0.47938368,0.54674584,0.53633624,0.4552979,0.47343525,0.5631401,0.5747835,0.36437198519706726,0.0025320053,0.016249418,0.037852556,0.044395685
1604,ISIC_0013799,0.4035904,0.41035157,0.6296542,0.5889844,0.42669562,0.3877231,0.6141151,0.5741583,0.6878381371498108,0.0037830472,0.018727273,0.038644314,0.007802427
1605,ISIC_0013800,0.42985374,0.3861133,0.58577126,0.59330076,0.39285892,0.408292,0.5719426,0.5809842,0.6340004205703735,0.025411725,0.0049310625,0.02316618,0.034495294
1606,ISIC_0013801,0.23138298,0.340625,0.75265956,0.6796289,0.26573026,0.33439392,0.69870627,0.66075796,0.7725326418876648,0.009802997,0.01255101,0.088300586,0.01263988
1607,ISIC_0013802,0.46110374,0.43259764,0.57014626,0.5723828,0.44845858,0.4363812,0.593215,0.5749765,0.7239377498626709,0.0052117705,0.00318861,0.03571388,0.0011898577
1608,ISIC_0013803,0.45345744,0.45351562,0.5625,0.5415039,0.4577941,0.46222985,0.5281595,0.54089725,0.5763425230979919,0.015001953,0.0040537715,0.038677156,0.009320885
1609,ISIC_0013804,0.45345744,0.43259767,0.57014626,0.55677736,0.43458313,0.43849537,0.5756735,0.5650183,0.7440785765647888,0.006673515,0.0070693493,0.024401575,0.0023432374
1610,ISIC_0013805,0.32672575,0.35543585,0.65928173,0.6350043,0.3696127,0.37108284,0.6470181,0.6437376,0.7673954367637634,0.015311658,0.012190163,0.0551506,0.006913662
1611,ISIC_0013806,0.4375,0.4067328,0.578125,0.5415039,0.43487456,0.41310072,0.5922222,0.554101,0.7819613218307495,0.005735874,0.009482503,0.01672265,0.006229162
1612,ISIC_0013807,0.4766791,0.4379773,0.546875,0.52075195,0.4429435,0.43807438,0.5472027,0.536873,0.5625046491622925,0.016703933,0.008109033,0.03406328,0.016023964
1613,ISIC_0013808,0.4528918,0.44334018,0.5951493,0.5366074,0.46105412,0.45389175,0.5429905,0.5429697,0.49114367365837097,0.021998227,0.008456945,0.060321093,0.004189253
1614,ISIC_0013815,0.41417912,0.4067328,0.5545709,0.5415039,0.4306167,0.428871,0.54780066,0.5469071,0.6746480464935303,0.0048336983,0.0137706995,0.023207843,0.016734987
1615,ISIC_0013816,0.23111008,0.32279232,0.6117071,0.63313895,0.33984515,0.4158072,0.56011343,0.62398726,0.38818782567977905,0.028570712,0.04193157,0.16032872,0.10216656
1616,ISIC_0013817,0.32042912,0.42748475,0.6014459,0.6918973,0.36058998,0.39171797,0.632493,0.67792827,0.6569820642471313,0.035604,0.024867892,0.009113759,0.021797776
1617,ISIC_0013819,0.34375,0.47411835,0.5858209,0.676275,0.34765452,0.39749277,0.55775535,0.63935435,0.5337233543395996,0.01208052,0.056773126,0.031970084,0.03970492
1618,ISIC_0013830,0.4375,0.4379773,0.5701959,0.56738555,0.4586267,0.47316805,0.5733734,0.5825771,0.5467905402183533,0.012152076,0.025191128,0.017949224,0.019999176
1619,ISIC_0013831,0.40625,0.5261148,0.6326959,0.6814047,0.3915465,0.49691215,0.60975814,0.7001082,0.659603476524353,0.018820643,0.0052496195,0.0082342625,0.04790613
1620,ISIC_0013832,0.27027926,0.20283203,0.74202126,0.80148435,0.275298,0.24942854,0.6942884,0.71376026,0.6888708472251892,0.02135706,0.020563781,0.05275163,0.13432059
1621,ISIC_0013835,0.23111008,0.25051022,0.47831157,0.6014281,0.36391452,0.3711001,0.5657885,0.5702874,0.21871821582317352,0.11014068,0.044724613,0.0453275,0.15173057
1622,ISIC_0013836,0.4141791,0.41722536,0.546875,0.5153891,0.4025929,0.40503946,0.55512685,0.5329475,0.6673009395599365,0.0016671717,0.0026862621,0.019838035,0.029744297
1623,ISIC_0013837,0.46110374,0.4066992,0.53889626,0.50498044,0.45464852,0.40253463,0.5489646,0.49958506,0.7540145516395569,0.0018065572,0.0047799647,0.01652357,0.0012308061
1624,ISIC_0013839,0.484375,0.51562226,0.578125,0.60375977,0.46152386,0.46150532,0.5742837,0.56776834,0.3011803925037384,0.013346195,0.045054197,0.019009858,0.018125504
1625,ISIC_0013840,0.07380319,0.22707032,0.73703456,0.8058008,0.15596235,0.22682926,0.7115169,0.7494571,0.755813479423523,0.02832076,0.028292358,0.107676804,0.056102633
1626,ISIC_0013841,0.34375,0.3964734,0.7264459,0.7229086,0.344091,0.38552403,0.6650689,0.7362546,0.78938889503479,0.030517995,0.0011982918,0.061717987,0.02429533
1627,ISIC_0013843,0.40658244,0.44322264,0.578125,0.56208986,0.41501266,0.414805,0.5849454,0.572097,0.6989156007766724,0.007625282,0.009205222,0.001609832,0.03842479
1628,ISIC_0013844,0.39095744,0.4223047,0.61702126,0.62949216,0.40386724,0.41841978,0.66481924,0.630583,0.7607836127281189,0.030353904,0.0013970733,0.034888178,0.004975736
1629,ISIC_0013845,0.3985541,0.4533664,0.625,0.65039337,0.4217946,0.4191477,0.6124843,0.61766064,0.6124837398529053,0.0053623915,0.033475697,0.03575623,0.0014859736
1630,ISIC_0013861,0.1196362,0.25470725,0.72178173,0.8224714,0.26151067,0.3267938,0.7076893,0.7342198,0.5317105650901794,0.06389102,0.008082509,0.15596694,0.16033816
1631,ISIC_0013862,0.16254665,0.22742659,0.8691698,0.76487887,0.28106892,0.3437693,0.716736,0.68875694,0.3957483172416687,0.016955763,0.020110399,0.27095604,0.19246465
1632,ISIC_0013864,0.10937501,0.23045777,0.79664177,0.79542387,0.22759594,0.281924,0.6899966,0.72264934,0.524840772151947,0.005787879,0.010654151,0.22486609,0.124240756
1633,ISIC_0013865,0.359375,0.43261445,0.6875,0.6814047,0.3767584,0.44331306,0.62442225,0.6958328,0.6919543743133545,0.022847176,0.012563348,0.080461144,0.0037294626
1634,ISIC_0013874,0.1485541,0.28735077,0.7733209,0.7334012,0.11068496,0.28965348,0.75299454,0.74359137,0.8880335688591003,0.029097736,0.0062464476,0.01754272,0.007887483
1635,ISIC_0013876,0.38584712,0.41341147,0.52840906,0.5641683,0.4159264,0.41304618,0.5548059,0.55333555,0.6234153509140015,0.028238028,0.005598992,0.0036824644,0.01046744
1636,ISIC_0013879,0.359375,0.45872927,0.5701959,0.60375977,0.37560955,0.43137583,0.5849642,0.6124225,0.7008374929428101,0.01550144,0.009345353,0.0014662445,0.036016196
