,fname,x1,y1,x2,y2
23333,ISIC_0070069,124,228,852,844
23334,ISIC_0070070,196,208,856,812
23335,ISIC_0070072,240,256,840,788
23336,ISIC_0070073,280,280,768,760
23337,ISIC_0070074,44,96,932,936
23338,ISIC_0070075,260,284,756,748
23339,ISIC_0070076,296,272,720,724
23340,ISIC_0070077,196,228,860,848
23341,ISIC_0070079,296,296,696,704
23342,ISIC_0070081,236,248,852,828
23343,ISIC_0070082,292,292,736,724
23344,ISIC_0070083,332,340,680,720
23345,ISIC_0070084,260,328,700,716
23346,ISIC_0070085,312,312,696,708
23347,ISIC_0070086,308,280,780,764
23348,ISIC_0070088,352,344,708,704
23349,ISIC_0070090,144,220,852,896
23350,ISIC_0070092,148,168,724,724
23351,ISIC_0070096,296,332,708,700
23352,ISIC_0070098,244,356,760,760
23353,ISIC_0070101,336,364,692,648
23354,ISIC_0070102,288,328,708,732
23355,ISIC_0070103,232,272,772,728
23356,ISIC_0070104,216,244,760,736
23357,ISIC_0070105,412,424,604,624
23358,ISIC_0070108,108,180,920,856
23359,ISIC_0070110,280,320,636,712
23360,ISIC_0070111,160,160,920,864
23361,ISIC_0070113,208,216,868,788
23362,ISIC_0070116,152,232,836,792
23363,ISIC_0070118,216,264,780,796
23364,ISIC_0070120,176,200,880,852
23365,ISIC_0070122,140,232,832,808
23366,ISIC_0070123,296,324,708,752
23367,ISIC_0070124,272,304,716,700
23368,ISIC_0070126,308,316,724,704
23369,ISIC_0070127,236,288,756,744
23370,ISIC_0070128,212,304,732,744
23371,ISIC_0070129,164,244,880,836
23372,ISIC_0070130,188,244,852,844
23373,ISIC_0070131,272,316,692,728
23374,ISIC_0070132,356,336,712,676
23375,ISIC_0070133,320,364,620,652
23376,ISIC_0070136,268,256,724,740
23377,ISIC_0070137,96,148,896,840
23378,ISIC_0070138,240,304,732,736
23379,ISIC_0070140,160,176,940,792
23380,ISIC_0070142,236,332,804,800
23381,ISIC_0070143,328,344,684,712
23382,ISIC_0070146,304,308,764,752
23383,ISIC_0070148,300,288,792,772
23384,ISIC_0070149,260,300,796,780
23385,ISIC_0070150,404,396,592,608
23386,ISIC_0070151,304,348,672,708
23387,ISIC_0070154,204,300,760,768
23388,ISIC_0070156,260,252,844,788
23389,ISIC_0070157,224,236,848,856
23390,ISIC_0070160,196,276,848,800
23391,ISIC_0070162,276,376,672,732
23392,ISIC_0070163,304,344,724,740
23393,ISIC_0070164,288,340,708,736
23394,ISIC_0070165,148,208,852,812
23395,ISIC_0070166,272,200,752,772
23396,ISIC_0070169,328,392,644,708
23397,ISIC_0070170,128,248,792,832
23398,ISIC_0070171,232,252,736,744
23399,ISIC_0070173,232,256,800,740
23400,ISIC_0070175,232,316,692,756
23401,ISIC_0070176,240,336,744,748
23402,ISIC_0070180,280,324,644,692
23403,ISIC_0070181,360,424,648,708
23404,ISIC_0070182,256,304,768,736
23405,ISIC_0070183,220,224,728,788
23406,ISIC_0070184,104,152,896,872
23407,ISIC_0070186,256,300,740,704
23408,ISIC_0070187,328,324,716,736
23409,ISIC_0070190,256,304,676,720
23410,ISIC_0070195,244,236,772,784
23411,ISIC_0070197,372,380,728,700
23412,ISIC_0070198,84,124,968,924
23413,ISIC_0070199,268,388,684,732
23414,ISIC_0070200,224,252,764,792
23415,ISIC_0070201,184,256,836,800
23416,ISIC_0070203,392,412,620,616
23417,ISIC_0070204,236,228,796,808
23418,ISIC_0070207,304,300,756,716
23419,ISIC_0070208,352,380,596,632
23420,ISIC_0070209,184,228,832,800
23421,ISIC_0070210,144,224,888,808
23422,ISIC_0070213,200,280,732,752
23423,ISIC_0070215,212,272,760,764
23424,ISIC_0070216,308,324,656,684
23425,ISIC_0070217,272,308,696,748
23426,ISIC_0070219,304,356,608,660
23427,ISIC_0070220,296,296,756,732
23428,ISIC_0070221,236,312,736,740
23429,ISIC_0070223,316,320,728,712
23430,ISIC_0070224,268,252,804,740
23431,ISIC_0070225,248,236,708,732
23432,ISIC_0070226,172,204,892,812
23433,ISIC_0070227,180,276,752,736
23434,ISIC_0070228,200,264,776,748
23435,ISIC_0070229,196,308,760,788
23436,ISIC_0070230,184,204,800,828
23437,ISIC_0070231,324,336,652,652
23438,ISIC_0070232,196,256,824,816
23439,ISIC_0070233,248,236,780,760
23440,ISIC_0070234,164,272,812,796
23441,ISIC_0070235,152,256,812,824
23442,ISIC_0070236,388,356,668,636
23443,ISIC_0070237,344,324,804,760
23444,ISIC_0070238,264,324,736,752
23445,ISIC_0070241,140,180,852,840
23446,ISIC_0070243,200,196,864,812
23447,ISIC_0070244,204,300,704,788
23448,ISIC_0070245,256,284,716,720
23449,ISIC_0070246,208,288,784,768
23450,ISIC_0070247,284,324,716,736
23451,ISIC_0070248,224,220,800,800
23452,ISIC_0070250,304,328,636,680
23453,ISIC_0070251,236,352,704,736
23454,ISIC_0070252,288,320,700,728
23455,ISIC_0070253,324,344,680,716
23456,ISIC_0070254,228,288,684,720
23457,ISIC_0070256,228,372,648,716
23458,ISIC_0070260,248,272,788,852
23459,ISIC_0070261,168,260,724,764
23460,ISIC_0070264,268,304,724,704
23461,ISIC_0070266,368,340,672,640
23462,ISIC_0070267,284,300,640,720
23463,ISIC_0070271,352,368,640,632
23464,ISIC_0070272,296,304,804,732
23465,ISIC_0070273,280,336,680,740
23466,ISIC_0070275,88,136,940,888
23467,ISIC_0070276,48,164,880,800
23468,ISIC_0070279,304,340,716,692
23469,ISIC_0070280,256,288,772,800
23470,ISIC_0070281,136,140,900,876
23471,ISIC_0070283,216,292,764,752
23472,ISIC_0070284,260,316,660,716
23473,ISIC_0070285,204,296,752,784
23474,ISIC_0070286,332,352,704,700
23475,ISIC_0070287,252,324,668,772
23476,ISIC_0070290,296,292,740,692
23477,ISIC_0070291,168,244,776,840
23478,ISIC_0070293,296,348,716,768
23479,ISIC_0070294,292,292,764,716
23480,ISIC_0070295,244,244,792,824
23481,ISIC_0070297,312,288,644,684
23482,ISIC_0070299,400,416,612,636
23483,ISIC_0070300,260,252,796,776
23484,ISIC_0070301,252,204,744,768
23485,ISIC_0070302,276,324,668,700
23486,ISIC_0070304,316,308,748,660
23487,ISIC_0070305,360,356,656,660
23488,ISIC_0070306,292,304,668,668
23489,ISIC_0070308,348,380,588,628
23490,ISIC_0070309,284,324,692,720
23491,ISIC_0070310,208,252,788,768
23492,ISIC_0070311,212,240,820,796
23493,ISIC_0070312,252,268,736,728
23494,ISIC_0070313,268,256,776,760
23495,ISIC_0070315,152,212,848,816
23496,ISIC_0070316,264,288,792,792
23497,ISIC_0070317,136,200,824,876
23498,ISIC_0070319,296,348,636,692
23499,ISIC_0070321,248,260,732,740
23500,ISIC_0070322,308,356,704,684
23501,ISIC_0070327,228,228,892,828
23502,ISIC_0070328,232,320,728,756
23503,ISIC_0070329,188,312,748,828
23504,ISIC_0070333,168,204,836,864
23505,ISIC_0070336,180,212,800,780
23506,ISIC_0070338,264,308,700,724
23507,ISIC_0070339,344,352,644,644
23508,ISIC_0070340,248,336,704,732
23509,ISIC_0070342,152,156,904,852
23510,ISIC_0070344,224,288,708,736
23511,ISIC_0070345,332,364,660,680
23512,ISIC_0070347,316,340,740,716
23513,ISIC_0070350,300,320,684,680
23514,ISIC_0070351,260,248,764,740
23515,ISIC_0070352,316,352,696,708
23516,ISIC_0070353,312,304,788,736
23517,ISIC_0070355,156,228,820,788
23518,ISIC_0070356,260,248,756,752
23519,ISIC_0070357,224,300,736,752
23520,ISIC_0070361,364,368,784,732
23521,ISIC_0070363,200,248,868,784
23522,ISIC_0070364,172,212,880,840
23523,ISIC_0070365,204,292,764,820
23524,ISIC_0070367,248,288,736,776
23525,ISIC_0070372,100,152,860,832
23526,ISIC_0070373,316,248,776,768
23527,ISIC_0070374,176,280,804,812
23528,ISIC_0070375,220,320,696,772
23529,ISIC_0070376,140,252,820,804
23530,ISIC_0070379,344,340,636,664
23531,ISIC_0070380,100,204,888,848
23532,ISIC_0070381,260,332,692,752
23533,ISIC_0070382,220,232,948,816
23534,ISIC_0070383,456,400,696,624
23535,ISIC_0070386,268,300,740,752
23536,ISIC_0070387,228,324,724,756
23537,ISIC_0070390,140,240,884,824
23538,ISIC_0070392,336,356,644,692
23539,ISIC_0070395,180,212,860,860
23540,ISIC_0070398,204,164,872,816
23541,ISIC_0070399,164,284,796,808
23542,ISIC_0070400,160,188,852,840
23543,ISIC_0070403,248,288,708,772
23544,ISIC_0070404,284,320,740,728
23545,ISIC_0070406,292,296,748,708
23546,ISIC_0070410,68,116,904,876
23547,ISIC_0070411,276,288,740,732
23548,ISIC_0070412,216,244,752,788
23549,ISIC_0070413,424,240,1448,1116
23550,ISIC_0070415,144,188,812,824
23551,ISIC_0070417,244,280,708,724
23552,ISIC_0070419,308,328,684,704
23553,ISIC_0070421,232,256,840,788
23554,ISIC_0070422,284,348,672,708
23555,ISIC_0070427,212,252,772,760
23556,ISIC_0070430,240,232,748,728
23557,ISIC_0070431,232,252,768,768
23558,ISIC_0070432,208,176,792,848
23559,ISIC_0070435,124,172,956,916
23560,ISIC_0070436,280,324,688,740
23561,ISIC_0070437,308,300,752,736
23562,ISIC_0070438,300,312,736,676
23563,ISIC_0070440,212,276,768,720
23564,ISIC_0070445,176,276,804,824
23565,ISIC_0070447,232,252,860,780
23566,ISIC_0070448,196,272,864,812
23567,ISIC_0070451,336,380,652,660
23568,ISIC_0070452,308,276,732,712
23569,ISIC_0070453,188,212,776,812
23570,ISIC_0070460,188,212,868,808
23571,ISIC_0070461,308,300,744,708
23572,ISIC_0070462,220,260,800,792
23573,ISIC_0070463,128,160,940,840
23574,ISIC_0070465,364,408,620,668
23575,ISIC_0070466,240,328,768,756
23576,ISIC_0070467,228,292,796,776
23577,ISIC_0070469,272,316,764,712
23578,ISIC_0070472,304,308,696,748
23579,ISIC_0070475,340,392,624,704
23580,ISIC_0070483,124,252,812,844
23581,ISIC_0070484,284,320,744,732
23582,ISIC_0070486,300,324,692,684
23583,ISIC_0070487,340,364,640,644
23584,ISIC_0070489,88,152,924,876
23585,ISIC_0070490,252,260,784,748
23586,ISIC_0070491,400,404,684,680
23587,ISIC_0070492,308,268,700,704
23588,ISIC_0070495,324,360,680,680
23589,ISIC_0070496,420,380,668,648
23590,ISIC_0070498,300,360,664,700
23591,ISIC_0070499,284,312,756,748
23592,ISIC_0070501,292,332,672,676
23593,ISIC_0070502,168,212,828,820
23594,ISIC_0070503,120,188,908,880
23595,ISIC_0070505,164,208,824,828
23596,ISIC_0070507,272,268,728,848
23597,ISIC_0070508,316,300,684,708
23598,ISIC_0070509,284,360,728,756
23599,ISIC_0070510,316,344,688,696
23600,ISIC_0070511,308,344,672,672
23601,ISIC_0070512,404,376,632,596
23602,ISIC_0070513,320,288,704,688
23603,ISIC_0070516,148,208,904,812
23604,ISIC_0070518,232,312,692,772
23605,ISIC_0070519,332,332,680,668
23606,ISIC_0070521,196,220,788,860
23607,ISIC_0070523,200,264,800,784
23608,ISIC_0070525,256,300,724,740
23609,ISIC_0070526,296,152,788,716
23610,ISIC_0070528,264,336,652,752
23611,ISIC_0070529,292,336,712,712
23612,ISIC_0070532,244,332,732,760
23613,ISIC_0070533,168,260,812,760
23614,ISIC_0070534,360,288,760,724
23615,ISIC_0070536,292,332,636,676
23616,ISIC_0070537,164,204,772,792
23617,ISIC_0070538,148,308,648,744
23618,ISIC_0070539,364,372,640,620
23619,ISIC_0070540,196,248,832,752
23620,ISIC_0070541,272,292,764,744
23621,ISIC_0070544,372,412,568,616
23622,ISIC_0070545,368,400,624,628
23623,ISIC_0070546,324,316,744,704
23624,ISIC_0070547,280,228,812,804
23625,ISIC_0070548,312,368,588,712
23626,ISIC_0070549,152,228,820,816
23627,ISIC_0070551,248,276,768,712
23628,ISIC_0070552,252,260,788,760
23629,ISIC_0070553,324,356,748,704
23630,ISIC_0070554,296,288,732,704
23631,ISIC_0070558,372,392,648,640
23632,ISIC_0070561,56,112,924,924
23633,ISIC_0070564,212,252,764,792
23634,ISIC_0070565,128,148,980,888
23635,ISIC_0070566,252,228,820,744
23636,ISIC_0070568,368,264,764,712
23637,ISIC_0070571,232,320,808,796
23638,ISIC_0070573,228,276,780,732
23639,ISIC_0070575,200,276,832,824
23640,ISIC_0070577,344,404,628,652
23641,ISIC_0070579,264,336,740,712
23642,ISIC_0070580,256,288,816,768
23643,ISIC_0070581,132,188,912,832
23644,ISIC_0070585,240,324,804,740
23645,ISIC_0070587,380,392,612,604
23646,ISIC_0070588,192,192,884,812
23647,ISIC_0070589,316,400,652,712
23648,ISIC_0070592,276,276,792,820
23649,ISIC_0070593,204,260,748,788
23650,ISIC_0070596,108,132,912,836
23651,ISIC_0070597,324,364,684,700
23652,ISIC_0070598,308,348,664,704
23653,ISIC_0070600,164,280,828,792
23654,ISIC_0070601,228,244,756,740
23655,ISIC_0070606,244,144,752,728
23656,ISIC_0070608,196,300,756,780
23657,ISIC_0070609,320,272,720,696
23658,ISIC_0070611,228,192,860,808
23659,ISIC_0070612,216,316,724,780
23660,ISIC_0070613,316,356,668,712
23661,ISIC_0070614,144,256,804,808
23662,ISIC_0070616,328,324,788,672
23663,ISIC_0070617,280,344,712,732
23664,ISIC_0070618,228,276,804,740
23665,ISIC_0070619,200,260,760,764
23666,ISIC_0070620,252,292,740,748
23667,ISIC_0070622,276,284,764,724
23668,ISIC_0070623,200,212,908,872
23669,ISIC_0070624,364,400,608,636
23670,ISIC_0070625,348,192,1364,1064
23671,ISIC_0070626,156,172,876,836
23672,ISIC_0070629,244,264,772,796
23673,ISIC_0070631,280,292,740,712
23674,ISIC_0070633,292,368,660,712
23675,ISIC_0070635,320,356,684,700
23676,ISIC_0070637,268,324,648,752
23677,ISIC_0070638,220,272,780,728
23678,ISIC_0070640,264,388,616,680
23679,ISIC_0070642,360,356,696,684
23680,ISIC_0070643,332,368,664,688
23681,ISIC_0070646,156,208,812,832
23682,ISIC_0070647,220,284,760,760
23683,ISIC_0070650,288,292,736,732
23684,ISIC_0070651,244,272,756,784
23685,ISIC_0070652,196,180,780,792
23686,ISIC_0070654,144,148,908,892
23687,ISIC_0070656,280,336,684,668
23688,ISIC_0070657,292,328,716,728
23689,ISIC_0070659,356,372,620,624
23690,ISIC_0070661,292,276,768,804
23691,ISIC_0070662,128,180,800,788
23692,ISIC_0070663,312,292,732,668
23693,ISIC_0070665,140,176,844,808
23694,ISIC_0070666,228,244,808,752
23695,ISIC_0070667,240,260,684,744
23696,ISIC_0070672,216,284,724,768
23697,ISIC_0070673,256,300,680,736
23698,ISIC_0070676,396,432,600,628
23699,ISIC_0070677,216,236,1168,908
23700,ISIC_0070678,372,396,588,592
23701,ISIC_0070679,340,332,708,696
23702,ISIC_0070680,212,228,828,800
23703,ISIC_0070681,168,144,1000,844
23704,ISIC_0070682,288,296,748,732
23705,ISIC_0070683,316,328,708,672
23706,ISIC_0070684,244,272,788,740
23707,ISIC_0070685,212,252,752,788
23708,ISIC_0070687,264,308,704,760
23709,ISIC_0070688,156,192,880,836
23710,ISIC_0070689,172,272,752,736
23711,ISIC_0070691,204,228,832,804
23712,ISIC_0070692,296,216,852,768
23713,ISIC_0070693,156,236,908,852
23714,ISIC_0070694,272,288,732,732
23715,ISIC_0070696,180,312,788,752
23716,ISIC_0070698,240,336,728,764
23717,ISIC_0070699,244,340,764,756
23718,ISIC_0070700,236,268,772,764
23719,ISIC_0070701,220,236,768,792
23720,ISIC_0070703,132,172,860,852
23721,ISIC_0070704,268,252,736,716
23722,ISIC_0070705,292,336,720,708
23723,ISIC_0070706,364,368,656,680
23724,ISIC_0070707,304,348,728,688
23725,ISIC_0070709,332,336,696,684
23726,ISIC_0070710,164,208,800,820
23727,ISIC_0070711,360,376,716,712
23728,ISIC_0070712,152,240,840,796
23729,ISIC_0070713,272,344,692,724
23730,ISIC_0070714,232,256,824,760
23731,ISIC_0070715,244,288,836,812
23732,ISIC_0070716,208,276,712,776
23733,ISIC_0070717,152,164,856,832
23734,ISIC_0070718,236,312,700,728
23735,ISIC_0070719,288,300,728,720
23736,ISIC_0070720,244,296,684,708
23737,ISIC_0070721,364,376,672,636
23738,ISIC_0070722,232,200,736,724
23739,ISIC_0070723,256,208,816,760
23740,ISIC_0070726,352,360,660,652
23741,ISIC_0070727,312,292,744,740
23742,ISIC_0070728,260,332,744,760
23743,ISIC_0070729,200,264,856,772
23744,ISIC_0070730,284,292,776,720
23745,ISIC_0070731,256,304,696,808
23746,ISIC_0070734,204,284,756,792
23747,ISIC_0070735,236,284,720,764
23748,ISIC_0070736,296,220,768,692
23749,ISIC_0070737,328,320,688,656
23750,ISIC_0070738,160,216,896,784
23751,ISIC_0070739,340,364,664,652
23752,ISIC_0070741,320,364,636,664
23753,ISIC_0070742,112,260,788,804
23754,ISIC_0070743,208,284,780,744
23755,ISIC_0070744,296,352,744,720
23756,ISIC_0070746,212,256,788,792
23757,ISIC_0070747,104,164,832,888
23758,ISIC_0070748,168,220,776,788
23759,ISIC_0070749,340,332,732,684
23760,ISIC_0070751,256,308,708,744
23761,ISIC_0070752,300,352,704,748
23762,ISIC_0070754,212,272,724,788
23763,ISIC_0070756,192,268,824,784
23764,ISIC_0070761,284,260,764,688
23765,ISIC_0070765,164,252,808,800
23766,ISIC_0070766,140,164,952,836
23767,ISIC_0070770,256,372,696,756
23768,ISIC_0070772,288,308,684,696
23769,ISIC_0070774,152,220,792,832
23770,ISIC_0070775,204,288,788,760
23771,ISIC_0070778,80,160,944,872
23772,ISIC_0070779,136,300,700,808
23773,ISIC_0070782,304,392,572,696
23774,ISIC_0070784,112,112,860,876
23775,ISIC_0070785,296,332,700,700
23776,ISIC_0070786,144,216,912,848
23777,ISIC_0070787,108,152,964,856
23778,ISIC_0070789,228,256,808,788
23779,ISIC_0070791,160,208,836,808
23780,ISIC_0070794,140,224,884,864
23781,ISIC_0070798,292,348,664,672
23782,ISIC_0070800,380,352,596,592
23783,ISIC_0070802,280,284,736,780
23784,ISIC_0070803,204,276,784,760
23785,ISIC_0070804,256,344,772,804
23786,ISIC_0070805,248,344,656,704
23787,ISIC_0070806,252,332,724,728
23788,ISIC_0070808,376,404,592,604
23789,ISIC_0070809,120,284,864,812
23790,ISIC_0070812,328,332,680,692
23791,ISIC_0070814,76,196,800,868
23792,ISIC_0070815,272,272,744,740
23793,ISIC_0070816,164,204,840,804
23794,ISIC_0070817,184,244,860,872
23795,ISIC_0070818,300,300,748,700
23796,ISIC_0070819,284,368,644,668
23797,ISIC_0070822,228,324,780,776
23798,ISIC_0070824,316,288,692,684
23799,ISIC_0070825,232,228,784,772
23800,ISIC_0070827,292,304,704,736
23801,ISIC_0070830,84,152,888,892
23802,ISIC_0070831,284,344,708,716
23803,ISIC_0070833,280,292,720,716
23804,ISIC_0070834,180,264,688,748
23805,ISIC_0070835,220,268,848,808
23806,ISIC_0070836,364,440,596,652
23807,ISIC_0070838,256,320,724,732
23808,ISIC_0070840,376,340,716,676
23809,ISIC_0070843,276,344,692,724
23810,ISIC_0070844,180,228,876,780
23811,ISIC_0070846,228,204,824,804
23812,ISIC_0070849,324,348,696,704
23813,ISIC_0070850,268,312,708,756
23814,ISIC_0070852,252,248,804,776
23815,ISIC_0070853,184,216,860,848
23816,ISIC_0070854,176,236,804,756
23817,ISIC_0070856,248,176,848,796
23818,ISIC_0070857,268,332,744,748
23819,ISIC_0070858,200,268,876,808
23820,ISIC_0070859,288,328,668,676
23821,ISIC_0070860,248,256,752,748
23822,ISIC_0070862,104,228,828,824
23823,ISIC_0070863,256,220,808,740
23824,ISIC_0070864,144,204,852,780
23825,ISIC_0070873,360,376,648,660
23826,ISIC_0070875,208,272,824,780
23827,ISIC_0070877,232,292,736,748
23828,ISIC_0070880,380,396,660,640
23829,ISIC_0070882,252,292,712,752
23830,ISIC_0070883,172,256,788,804
23831,ISIC_0070884,344,316,708,664
23832,ISIC_0070885,284,328,692,712
23833,ISIC_0070887,268,232,788,744
23834,ISIC_0070888,240,228,740,712
23835,ISIC_0070889,316,376,608,648
23836,ISIC_0070891,292,332,636,680
23837,ISIC_0070892,108,100,924,892
23838,ISIC_0070893,116,168,924,864
23839,ISIC_0070894,256,292,740,732
23840,ISIC_0070895,292,324,680,708
23841,ISIC_0070897,164,244,900,836
23842,ISIC_0070898,228,320,676,728
23843,ISIC_0070899,376,364,652,620
23844,ISIC_0070900,132,212,844,828
23845,ISIC_0070901,236,256,820,804
23846,ISIC_0070903,348,300,604,656
23847,ISIC_0070904,384,416,636,636
23848,ISIC_0070907,228,292,752,760
23849,ISIC_0070909,388,360,652,656
23850,ISIC_0070911,264,332,744,736
23851,ISIC_0070913,316,364,668,692
23852,ISIC_0070915,292,364,636,700
23853,ISIC_0070917,248,264,780,732
23854,ISIC_0070920,300,284,784,712
23855,ISIC_0070922,212,252,788,796
23856,ISIC_0070923,232,236,844,756
23857,ISIC_0070924,248,288,768,724
23858,ISIC_0070925,212,288,748,780
23859,ISIC_0070927,204,272,812,768
23860,ISIC_0070928,344,384,648,684
23861,ISIC_0070931,248,276,724,732
23862,ISIC_0070932,352,360,740,688
23863,ISIC_0070933,232,248,812,788
23864,ISIC_0070935,196,204,732,800
23865,ISIC_0070937,212,268,724,748
23866,ISIC_0070938,112,172,876,868
23867,ISIC_0070939,232,224,780,784
23868,ISIC_0070940,104,152,932,888
23869,ISIC_0070941,224,184,848,836
23870,ISIC_0070942,264,356,692,712
23871,ISIC_0070943,300,344,672,684
23872,ISIC_0070945,364,380,672,716
23873,ISIC_0070947,248,252,796,756
23874,ISIC_0070948,492,252,1516,1256
23875,ISIC_0070949,304,280,696,744
23876,ISIC_0070950,288,292,740,748
23877,ISIC_0070951,224,304,728,752
23878,ISIC_0070953,260,296,724,740
23879,ISIC_0070954,300,276,740,680
23880,ISIC_0070955,256,264,780,748
23881,ISIC_0070956,144,148,848,840
23882,ISIC_0070958,372,408,608,640
23883,ISIC_0070959,304,340,708,692
23884,ISIC_0070961,148,316,860,804
23885,ISIC_0070962,244,300,816,776
23886,ISIC_0070963,376,364,656,648
23887,ISIC_0070966,264,356,700,680
23888,ISIC_0070967,296,360,656,728
23889,ISIC_0070968,168,272,844,820
23890,ISIC_0070973,364,340,648,644
23891,ISIC_0070974,300,356,732,696
23892,ISIC_0070975,328,312,688,688
23893,ISIC_0070976,268,328,752,756
23894,ISIC_0070978,288,276,744,764
23895,ISIC_0070980,260,240,748,740
23896,ISIC_0070981,296,348,664,748
23897,ISIC_0070988,68,176,872,844
23898,ISIC_0070990,320,316,704,688
23899,ISIC_0070991,252,292,776,768
23900,ISIC_0070992,272,260,668,732
23901,ISIC_0070993,228,324,764,760
23902,ISIC_0070994,252,312,748,756
23903,ISIC_0070995,160,220,756,732
23904,ISIC_0070997,328,348,676,668
23905,ISIC_0070998,192,232,764,740
23906,ISIC_0070999,204,268,756,764
23907,ISIC_0071000,160,124,952,868
23908,ISIC_0071001,124,208,900,872
23909,ISIC_0071002,200,224,828,804
23910,ISIC_0071003,276,344,680,672
23911,ISIC_0071004,208,272,712,756
23912,ISIC_0071005,244,312,736,740
23913,ISIC_0071007,216,276,744,764
23914,ISIC_0071008,324,356,668,700
23915,ISIC_0071010,400,332,680,668
23916,ISIC_0071012,196,228,796,748
23917,ISIC_0071013,92,124,920,884
23918,ISIC_0071015,248,304,788,752
23919,ISIC_0071017,224,328,756,748
23920,ISIC_0071019,268,292,728,760
23921,ISIC_0071020,360,388,620,644
23922,ISIC_0071021,328,364,692,676
23923,ISIC_0071022,360,372,600,604
23924,ISIC_0071023,312,336,716,724
23925,ISIC_0071024,248,268,688,676
23926,ISIC_0071026,228,172,804,768
23927,ISIC_0071029,248,260,732,736
23928,ISIC_0071030,276,348,676,732
23929,ISIC_0071031,388,360,632,604
23930,ISIC_0071032,172,144,888,800
23931,ISIC_0071035,276,280,768,776
23932,ISIC_0071038,340,332,688,696
23933,ISIC_0071039,256,308,716,732
23934,ISIC_0071040,148,184,844,844
23935,ISIC_0071041,320,368,608,684
23936,ISIC_0071042,180,312,796,760
23937,ISIC_0071043,232,260,800,720
23938,ISIC_0071044,236,280,772,784
23939,ISIC_0071045,192,248,796,804
23940,ISIC_0071048,200,240,764,780
23941,ISIC_0071050,176,208,796,796
23942,ISIC_0071051,220,244,832,812
23943,ISIC_0071053,276,320,736,748
23944,ISIC_0071054,256,320,752,760
23945,ISIC_0071056,276,348,648,700
23946,ISIC_0071058,216,260,808,748
23947,ISIC_0071060,148,192,944,860
23948,ISIC_0071062,316,352,660,660
23949,ISIC_0071066,304,352,672,704
23950,ISIC_0071068,316,344,644,724
23951,ISIC_0071069,232,288,772,840
23952,ISIC_0071071,248,304,724,724
23953,ISIC_0071072,336,388,628,664
23954,ISIC_0071073,248,300,820,756
23955,ISIC_0071075,212,292,756,736
23956,ISIC_0071076,220,220,824,804
23957,ISIC_0071077,184,256,792,836
23958,ISIC_0071078,324,348,692,720
23959,ISIC_0071080,272,340,692,712
23960,ISIC_0071085,268,320,728,740
23961,ISIC_0071087,248,224,748,748
23962,ISIC_0071089,204,232,792,828
23963,ISIC_0071090,208,276,776,800
23964,ISIC_0071091,284,316,708,728
23965,ISIC_0071093,248,328,756,748
23966,ISIC_0071094,296,324,768,732
23967,ISIC_0071095,196,224,900,780
23968,ISIC_0071096,304,280,748,688
23969,ISIC_0071097,180,184,784,780
23970,ISIC_0071099,288,280,752,756
23971,ISIC_0071101,204,168,816,756
23972,ISIC_0071102,252,304,712,784
23973,ISIC_0071103,280,296,716,712
23974,ISIC_0071104,172,204,928,836
23975,ISIC_0071105,88,220,800,872
23976,ISIC_0071106,316,340,700,664
23977,ISIC_0071107,172,208,724,788
23978,ISIC_0071108,284,304,720,744
23979,ISIC_0071110,288,356,676,724
23980,ISIC_0071111,144,212,820,888
23981,ISIC_0071113,184,264,828,820
23982,ISIC_0071114,360,408,588,656
23983,ISIC_0071116,188,252,804,776
23984,ISIC_0071117,296,328,656,724
23985,ISIC_0071118,184,168,872,812
23986,ISIC_0071119,340,384,668,776
23987,ISIC_0071121,320,324,664,680
23988,ISIC_0071126,304,320,664,704
23989,ISIC_0071127,152,172,856,812
23990,ISIC_0071132,188,232,800,804
23991,ISIC_0071133,260,264,696,736
23992,ISIC_0071134,132,232,772,784
23993,ISIC_0071135,228,248,796,772
23994,ISIC_0071138,308,352,640,696
23995,ISIC_0071139,260,320,688,736
23996,ISIC_0071140,276,348,664,752
23997,ISIC_0071143,344,348,620,616
23998,ISIC_0071147,296,308,676,680
23999,ISIC_0071149,152,288,684,728
24000,ISIC_0071150,232,312,692,740
24001,ISIC_0071151,272,300,708,692
24002,ISIC_0071153,176,192,900,836
24003,ISIC_0071155,240,292,620,624
24004,ISIC_0071156,192,244,804,828
24005,ISIC_0071157,188,228,804,784
24006,ISIC_0071159,84,152,928,864
24007,ISIC_0071162,264,280,712,764
24008,ISIC_0071163,324,312,668,716
24009,ISIC_0071164,208,272,760,752
24010,ISIC_0071165,264,300,720,740
24011,ISIC_0071166,156,312,748,792
24012,ISIC_0071168,260,364,632,688
24013,ISIC_0071169,236,296,728,752
24014,ISIC_0071170,312,316,696,712
24015,ISIC_0071171,188,244,800,796
24016,ISIC_0071172,156,204,880,836
24017,ISIC_0071174,108,132,880,816
24018,ISIC_0071175,284,304,732,720
24019,ISIC_0071176,296,316,704,716
24020,ISIC_0071177,388,380,616,584
24021,ISIC_0071179,92,200,896,856
24022,ISIC_0071180,96,180,984,896
24023,ISIC_0071181,244,296,724,696
24024,ISIC_0071185,256,292,740,748
24025,ISIC_0071186,328,356,672,672
24026,ISIC_0071188,328,336,696,676
24027,ISIC_0071189,264,264,748,768
24028,ISIC_0071190,272,268,704,716
24029,ISIC_0071192,244,292,756,732
24030,ISIC_0071193,100,192,876,872
