fname,x1,y1,x2,y2
ISIC_0032465,148,91,478,401
ISIC_0032466,131,61,492,377
ISIC_0032467,91,73,459,408
ISIC_0032468,166,94,450,370
ISIC_0032469,141,84,462,366
ISIC_0032470,190,129,396,342
ISIC_0032471,223,173,391,335
ISIC_0032472,136,49,457,387
ISIC_0032473,129,94,450,375
ISIC_0032474,127,110,422,340
ISIC_0032475,225,173,375,309
ISIC_0032476,157,110,455,373
ISIC_0032477,178,103,427,366
ISIC_0032478,122,68,466,410
ISIC_0032479,75,26,518,417
ISIC_0032480,80,21,527,422
ISIC_0032481,117,77,485,375
ISIC_0032482,108,70,473,384
ISIC_0032483,105,52,495,389
ISIC_0032484,115,56,462,387
ISIC_0032485,112,91,497,403
ISIC_0032486,171,122,403,335
ISIC_0032487,127,42,480,394
ISIC_0032488,138,75,490,401
ISIC_0032489,101,49,471,405
ISIC_0032490,117,56,455,387
ISIC_0032491,178,96,415,342
ISIC_0032492,77,52,548,424
ISIC_0032493,145,89,424,335
ISIC_0032494,199,117,401,302
ISIC_0032495,120,19,504,396
ISIC_0032496,199,145,391,326
ISIC_0032497,124,101,443,384
ISIC_0032498,192,127,422,321
ISIC_0032499,-134,166,459,766
ISIC_0032500,108,63,478,380
ISIC_0032501,89,49,506,410
ISIC_0032502,134,66,495,394
ISIC_0032503,117,80,417,354
ISIC_0032504,75,28,509,420
ISIC_0032505,105,82,427,384
ISIC_0032506,206,136,415,345
ISIC_0032507,110,33,504,375
ISIC_0032508,110,75,485,361
ISIC_0032509,199,131,403,342
ISIC_0032510,115,73,471,377
ISIC_0032511,143,77,488,431
ISIC_0032512,234,155,373,309
ISIC_0032513,188,105,429,338
ISIC_0032514,213,129,373,300
ISIC_0032515,169,110,422,345
ISIC_0032516,195,143,356,295
ISIC_0032517,173,110,408,328
ISIC_0032518,75,42,544,396
ISIC_0032519,143,101,441,354
ISIC_0032520,213,134,366,300
ISIC_0032521,213,159,394,333
ISIC_0032522,94,12,473,408
ISIC_0032523,70,75,525,373
ISIC_0032524,227,162,370,302
ISIC_0032525,173,80,431,340
ISIC_0032526,136,56,471,349
ISIC_0032527,251,180,345,277
ISIC_0032528,178,84,429,333
ISIC_0032529,35,82,504,380
ISIC_0032530,162,94,455,398
ISIC_0032531,122,30,464,408
ISIC_0032532,117,82,448,377
ISIC_0032533,262,164,370,279
ISIC_0032534,141,80,436,361
ISIC_0032535,192,103,412,359
ISIC_0032536,68,19,518,403
ISIC_0032537,197,155,387,323
ISIC_0032538,239,180,338,281
ISIC_0032539,84,70,457,366
ISIC_0032540,190,129,363,309
ISIC_0032541,248,199,316,272
ISIC_0032542,82,40,502,427
ISIC_0032543,117,59,436,363
ISIC_0032544,63,49,506,415
ISIC_0032545,136,61,502,396
ISIC_0032546,209,136,391,330
ISIC_0032547,49,42,473,415
ISIC_0032548,260,166,382,293
ISIC_0032549,148,42,452,391
ISIC_0032550,110,108,473,380
ISIC_0032551,91,56,506,410
ISIC_0032552,127,110,429,361
ISIC_0032553,110,42,478,403
ISIC_0032554,171,120,382,314
ISIC_0032555,223,148,405,312
ISIC_0032556,75,38,504,422
ISIC_0032557,164,54,448,328
ISIC_0032558,183,112,403,307
ISIC_0032559,195,117,450,323
ISIC_0032560,195,124,424,335
ISIC_0032561,117,49,464,405
ISIC_0032562,124,89,473,415
ISIC_0032563,68,33,523,394
ISIC_0032564,80,7,523,424
ISIC_0032565,159,103,422,356
ISIC_0032566,180,110,403,345
ISIC_0032567,117,61,506,366
ISIC_0032568,199,143,380,307
ISIC_0032569,143,138,377,354
ISIC_0032570,143,56,415,382
ISIC_0032571,192,138,401,333
ISIC_0032572,253,180,349,281
ISIC_0032573,103,33,488,401
ISIC_0032574,124,94,415,335
ISIC_0032575,197,105,448,328
ISIC_0032576,152,105,473,361
ISIC_0032577,171,68,495,380
ISIC_0032578,173,129,373,309
ISIC_0032579,108,63,448,410
ISIC_0032580,183,108,424,333
ISIC_0032581,148,112,410,335
ISIC_0032582,223,173,361,314
ISIC_0032583,202,136,396,342
ISIC_0032584,188,110,396,356
ISIC_0032585,70,77,553,401
ISIC_0032586,73,23,476,412
ISIC_0032587,122,75,499,380
ISIC_0032588,84,77,502,384
ISIC_0032589,98,28,495,396
ISIC_0032590,246,169,368,279
ISIC_0032591,145,63,438,342
ISIC_0032592,122,59,499,366
ISIC_0032593,199,96,424,298
ISIC_0032594,206,136,380,309
ISIC_0032595,213,148,387,307
ISIC_0032596,155,91,450,363
ISIC_0032597,73,59,539,417
ISIC_0032598,148,82,471,380
ISIC_0032599,112,96,492,352
ISIC_0032600,220,129,403,293
ISIC_0032601,209,150,356,286
ISIC_0032602,77,77,490,377
ISIC_0032603,223,134,361,272
ISIC_0032604,152,117,394,366
ISIC_0032605,136,59,476,333
ISIC_0032606,124,42,466,380
ISIC_0032607,176,84,466,347
ISIC_0032608,16,21,527,466
ISIC_0032609,227,136,398,312
ISIC_0032610,213,131,363,277
ISIC_0032611,185,110,422,356
ISIC_0032612,220,145,338,265
ISIC_0032613,54,30,546,420
ISIC_0032614,223,124,401,293
ISIC_0032615,82,49,513,394
ISIC_0032616,176,108,412,342
ISIC_0032617,73,40,459,401
ISIC_0032618,66,30,511,420
ISIC_0032619,183,96,405,309
ISIC_0032620,89,80,523,408
ISIC_0032621,260,197,356,293
ISIC_0032622,112,82,450,368
ISIC_0032623,120,56,464,338
ISIC_0032624,166,101,422,361
ISIC_0032625,115,63,459,361
ISIC_0032626,169,96,438,375
ISIC_0032627,45,14,551,436
ISIC_0032628,206,117,410,298
ISIC_0032629,108,75,471,354
ISIC_0032630,145,115,455,338
ISIC_0032631,148,108,429,354
ISIC_0032632,94,38,502,391
ISIC_0032633,103,66,490,361
ISIC_0032634,138,122,424,387
ISIC_0032635,178,98,417,314
ISIC_0032636,232,171,366,312
ISIC_0032637,117,73,455,401
ISIC_0032638,152,73,464,342
ISIC_0032639,84,49,473,370
ISIC_0032640,68,56,511,410
ISIC_0032641,241,138,361,262
ISIC_0032642,136,89,441,403
ISIC_0032643,199,122,417,349
ISIC_0032644,244,143,361,279
ISIC_0032645,150,94,405,345
ISIC_0032646,124,91,452,389
ISIC_0032647,169,84,417,345
ISIC_0032648,225,159,370,305
ISIC_0032649,211,122,394,314
ISIC_0032650,162,84,420,349
ISIC_0032651,166,115,417,335
ISIC_0032652,176,134,382,321
ISIC_0032653,260,185,354,281
ISIC_0032654,68,52,513,403
ISIC_0032655,73,54,506,401
ISIC_0032656,138,61,497,361
ISIC_0032657,246,143,380,293
ISIC_0032658,136,103,375,342
ISIC_0032659,70,47,488,429
ISIC_0032660,192,148,401,328
ISIC_0032661,188,136,405,359
ISIC_0032662,225,148,377,300
ISIC_0032663,169,84,462,366
ISIC_0032664,162,127,403,352
ISIC_0032665,164,70,462,352
ISIC_0032666,255,164,342,251
ISIC_0032667,183,138,377,323
ISIC_0032668,171,105,434,359
ISIC_0032669,227,143,377,295
ISIC_0032670,251,164,352,265
ISIC_0032671,70,54,488,396
ISIC_0032672,138,89,431,347
ISIC_0032673,148,89,455,354
ISIC_0032674,80,87,516,408
ISIC_0032675,178,70,438,347
ISIC_0032676,197,117,429,323
ISIC_0032677,152,40,485,403
ISIC_0032678,246,150,354,251
ISIC_0032679,176,110,405,354
ISIC_0032680,183,45,420,330
ISIC_0032681,112,26,502,415
ISIC_0032682,176,120,448,338
ISIC_0032683,195,141,380,319
ISIC_0032684,152,89,422,366
ISIC_0032685,127,112,434,363
ISIC_0032686,159,117,396,323
ISIC_0032687,98,61,462,377
ISIC_0032688,131,52,429,382
ISIC_0032689,220,159,345,288
ISIC_0032690,209,129,434,342
ISIC_0032691,152,117,410,363
ISIC_0032692,124,28,497,420
ISIC_0032693,33,19,544,436
ISIC_0032694,145,103,459,377
ISIC_0032695,129,14,473,408
ISIC_0032696,159,131,420,352
ISIC_0032697,59,26,525,387
ISIC_0032698,117,70,459,410
ISIC_0032699,188,77,443,338
ISIC_0032700,141,105,445,370
ISIC_0032701,166,117,445,342
ISIC_0032702,237,152,368,298
ISIC_0032703,87,45,525,394
ISIC_0032704,190,105,387,319
ISIC_0032705,117,91,483,354
ISIC_0032706,131,59,462,316
ISIC_0032707,155,112,394,335
ISIC_0032708,230,105,382,260
ISIC_0032709,124,47,466,375
ISIC_0032710,159,112,410,323
ISIC_0032711,122,63,476,359
ISIC_0032712,105,75,485,431
ISIC_0032713,262,169,354,260
ISIC_0032714,190,112,408,349
ISIC_0032715,230,150,349,279
ISIC_0032716,129,108,422,366
ISIC_0032717,157,101,459,326
ISIC_0032718,52,33,478,429
ISIC_0032719,82,75,495,396
ISIC_0032720,213,138,377,284
ISIC_0032721,124,68,478,405
ISIC_0032722,138,96,410,340
ISIC_0032723,197,115,403,316
ISIC_0032724,152,110,434,354
ISIC_0032725,178,105,396,342
ISIC_0032726,134,61,478,375
ISIC_0032727,117,73,478,377
ISIC_0032728,225,159,375,314
ISIC_0032729,211,166,415,387
ISIC_0032730,38,21,511,431
ISIC_0032731,112,84,466,382
ISIC_0032732,124,105,488,389
ISIC_0032733,127,103,443,361
ISIC_0032734,28,35,539,438
ISIC_0032735,241,157,361,284
ISIC_0032736,30,35,511,441
ISIC_0032737,213,120,359,262
ISIC_0032738,134,115,403,398
ISIC_0032739,82,45,492,403
ISIC_0032740,52,26,553,429
ISIC_0032741,56,14,523,431
ISIC_0032742,223,155,375,314
ISIC_0032743,47,23,530,401
ISIC_0032744,150,115,438,370
ISIC_0032745,162,73,445,333
ISIC_0032746,202,136,410,302
ISIC_0032747,216,159,420,347
ISIC_0032748,108,77,539,380
ISIC_0032749,77,54,480,401
ISIC_0032750,103,42,485,396
ISIC_0032751,122,96,431,354
ISIC_0032752,150,84,438,361
ISIC_0032753,91,75,483,380
ISIC_0032754,216,136,368,298
ISIC_0032755,244,166,366,284
ISIC_0032756,169,89,436,335
ISIC_0032757,162,124,436,375
ISIC_0032758,188,141,352,295
ISIC_0032759,143,108,394,328
ISIC_0032760,262,178,340,258
ISIC_0032761,84,52,497,366
ISIC_0032762,131,63,452,342
ISIC_0032763,192,162,352,340
ISIC_0032764,176,120,415,345
ISIC_0032765,70,42,509,424
ISIC_0032766,173,112,441,349
ISIC_0032767,213,136,361,279
ISIC_0032768,234,178,352,293
ISIC_0032769,225,164,382,338
ISIC_0032770,223,166,354,300
ISIC_0032771,183,110,427,354
ISIC_0032772,127,101,436,391
ISIC_0032773,101,35,490,398
ISIC_0032774,157,56,429,396
ISIC_0032775,91,38,480,398
ISIC_0032776,68,42,490,396
ISIC_0032777,199,157,359,314
ISIC_0032778,166,105,391,330
ISIC_0032779,206,115,405,291
ISIC_0032780,199,131,384,323
ISIC_0032781,253,190,389,323
ISIC_0032782,183,110,398,312
ISIC_0032783,89,45,509,380
ISIC_0032784,227,157,380,307
ISIC_0032785,213,129,403,305
ISIC_0032786,237,150,380,291
ISIC_0032787,166,112,436,347
ISIC_0032788,115,75,483,366
ISIC_0032789,206,148,398,333
ISIC_0032790,87,23,490,405
ISIC_0032791,134,94,466,352
ISIC_0032792,166,129,391,342
ISIC_0032793,148,42,490,380
ISIC_0032794,89,23,492,415
ISIC_0032795,195,145,389,333
ISIC_0032796,220,148,363,284
ISIC_0032797,197,127,415,335
ISIC_0032798,180,110,422,314
ISIC_0032799,178,120,403,333
ISIC_0032800,180,101,443,340
ISIC_0032801,98,45,476,396
ISIC_0032802,178,143,417,347
ISIC_0032803,232,188,312,270
ISIC_0032804,134,56,448,370
ISIC_0032805,178,157,382,326
ISIC_0032806,80,35,483,405
ISIC_0032807,66,19,520,429
ISIC_0032808,136,110,438,394
ISIC_0032809,77,30,488,405
ISIC_0032810,204,129,401,314
ISIC_0032811,239,138,361,267
ISIC_0032812,262,188,340,265
ISIC_0032813,87,42,483,391
ISIC_0032814,227,134,377,291
ISIC_0032815,98,105,415,363
ISIC_0032816,206,164,391,330
ISIC_0032817,183,117,382,309
ISIC_0032818,77,52,495,375
ISIC_0032819,155,70,427,347
ISIC_0032820,73,47,525,412
ISIC_0032821,199,94,436,321
ISIC_0032822,134,112,391,359
ISIC_0032823,52,33,525,410
ISIC_0032824,234,171,356,279
ISIC_0032825,220,127,380,295
ISIC_0032826,101,16,485,398
ISIC_0032827,91,49,513,396
ISIC_0032828,115,47,480,403
ISIC_0032829,84,73,506,380
ISIC_0032830,21,40,511,422
ISIC_0032831,209,162,349,293
ISIC_0032832,176,98,412,335
ISIC_0032833,232,150,366,279
ISIC_0032834,115,82,466,366
ISIC_0032835,134,63,452,403
ISIC_0032836,54,45,509,417
ISIC_0032837,127,77,478,363
ISIC_0032838,202,162,359,307
ISIC_0032839,152,98,429,342
ISIC_0032840,180,150,410,368
ISIC_0032841,164,52,434,384
ISIC_0032842,209,138,389,309
ISIC_0032843,157,91,445,349
ISIC_0032844,173,120,389,333
ISIC_0032845,145,87,438,375
ISIC_0032846,188,103,427,312
ISIC_0032847,162,110,434,326
ISIC_0032848,148,75,410,387
ISIC_0032849,180,91,443,356
ISIC_0032850,195,138,366,309
ISIC_0032851,176,122,412,333
ISIC_0032852,124,91,380,368
ISIC_0032853,129,77,434,345
ISIC_0032854,162,117,450,382
ISIC_0032855,234,145,319,237
ISIC_0032856,155,87,448,361
ISIC_0032857,195,152,396,338
ISIC_0032858,112,105,511,363
ISIC_0032859,241,190,340,293
ISIC_0032860,216,131,382,291
ISIC_0032861,145,77,422,366
ISIC_0032862,152,73,427,391
ISIC_0032863,223,145,375,323
ISIC_0032864,185,108,431,338
ISIC_0032865,265,162,380,279
ISIC_0032866,73,28,504,403
ISIC_0032867,246,169,354,279
ISIC_0032868,96,77,450,396
ISIC_0032869,134,66,464,377
ISIC_0032870,80,19,497,422
ISIC_0032871,150,84,443,342
ISIC_0032872,91,68,504,363
ISIC_0032873,94,14,548,445
ISIC_0032874,141,52,436,363
ISIC_0032875,197,117,422,342
ISIC_0032876,159,63,443,373
ISIC_0032877,87,38,490,412
ISIC_0032878,145,117,459,338
ISIC_0032879,87,45,476,384
ISIC_0032880,101,49,525,398
ISIC_0032881,202,157,349,302
ISIC_0032882,199,138,403,319
ISIC_0032883,59,73,485,389
ISIC_0032884,164,68,441,359
ISIC_0032885,223,129,410,319
ISIC_0032886,262,159,349,251
ISIC_0032887,136,87,377,338
ISIC_0032888,52,54,551,368
ISIC_0032889,138,80,438,363
ISIC_0032890,124,75,394,366
ISIC_0032891,241,188,347,291
ISIC_0032892,98,54,502,412
ISIC_0032893,244,180,333,274
ISIC_0032894,124,68,459,366
ISIC_0032895,145,105,462,401
ISIC_0032896,145,54,443,396
ISIC_0032897,157,80,427,380
ISIC_0032898,75,40,506,431
ISIC_0032899,178,138,398,314
ISIC_0032900,108,59,511,377
ISIC_0032901,131,98,427,321
ISIC_0032902,190,94,422,323
ISIC_0032903,190,150,394,345
ISIC_0032904,162,94,412,330
ISIC_0032905,120,45,492,403
ISIC_0032906,227,162,375,293
ISIC_0032907,91,47,450,405
ISIC_0032908,75,33,476,389
ISIC_0032909,73,87,457,396
ISIC_0032910,190,141,377,309
ISIC_0032911,166,112,394,335
ISIC_0032912,211,115,441,347
ISIC_0032913,150,75,420,373
ISIC_0032914,220,77,424,333
ISIC_0032915,56,16,509,412
ISIC_0032916,136,73,455,366
ISIC_0032917,73,61,523,389
ISIC_0032918,159,98,436,361
ISIC_0032919,227,157,340,265
ISIC_0032920,84,47,490,436
ISIC_0032921,213,124,396,316
ISIC_0032922,26,14,520,438
ISIC_0032923,145,63,462,373
ISIC_0032924,129,84,452,394
ISIC_0032925,171,122,401,330
ISIC_0032926,105,98,490,368
ISIC_0032927,195,82,455,366
ISIC_0032928,176,117,431,335
ISIC_0032929,134,63,480,403
ISIC_0032930,136,73,459,373
ISIC_0032931,80,45,485,398
ISIC_0032932,129,94,466,363
ISIC_0032933,188,127,410,335
ISIC_0032934,80,42,502,410
ISIC_0032935,192,120,415,349
ISIC_0032936,101,38,490,415
ISIC_0032937,141,87,431,368
ISIC_0032938,169,82,445,333
ISIC_0032939,183,80,420,323
ISIC_0032940,73,40,506,427
ISIC_0032941,143,101,445,338
ISIC_0032942,108,68,511,373
ISIC_0032943,77,21,499,424
ISIC_0032944,183,117,438,316
ISIC_0032945,209,129,361,284
ISIC_0032946,96,56,471,396
ISIC_0032947,192,127,387,326
ISIC_0032948,105,61,455,410
ISIC_0032949,162,115,405,349
ISIC_0032950,206,141,387,326
ISIC_0032951,209,124,441,338
ISIC_0032952,56,35,518,412
ISIC_0032953,267,185,342,262
ISIC_0032954,244,178,342,286
ISIC_0032955,148,82,445,338
ISIC_0032956,110,82,469,389
ISIC_0032957,180,152,373,312
ISIC_0032958,84,61,506,417
ISIC_0032959,192,110,401,302
ISIC_0032960,89,47,480,401
ISIC_0032961,63,42,506,415
ISIC_0032962,159,96,443,359
ISIC_0032963,131,73,434,363
ISIC_0032964,173,143,380,345
ISIC_0032965,117,68,459,382
ISIC_0032966,225,166,347,281
ISIC_0032967,61,38,518,417
ISIC_0032968,70,28,499,448
ISIC_0032969,169,96,396,321
ISIC_0032970,129,66,459,384
ISIC_0032971,166,68,420,352
ISIC_0032972,96,0,511,422
ISIC_0032973,49,63,516,401
ISIC_0032974,159,152,410,363
ISIC_0032975,68,54,502,382
ISIC_0032976,122,73,466,401
ISIC_0032977,204,162,342,309
ISIC_0032978,68,33,527,429
ISIC_0032979,73,70,466,375
ISIC_0032980,255,169,398,312
ISIC_0032981,145,115,427,375
ISIC_0032982,260,188,349,284
ISIC_0032983,183,80,443,347
ISIC_0032984,192,138,389,323
ISIC_0032985,89,47,483,429
ISIC_0032986,131,45,471,389
ISIC_0032987,87,66,490,389
ISIC_0032988,94,68,488,377
ISIC_0032989,192,122,408,342
ISIC_0032990,105,56,478,396
ISIC_0032991,112,54,450,389
ISIC_0032992,108,68,455,354
ISIC_0032993,70,35,525,403
ISIC_0032994,124,68,492,380
ISIC_0032995,148,84,441,380
ISIC_0032996,155,141,380,333
ISIC_0032997,180,38,424,377
ISIC_0032998,234,150,377,281
ISIC_0032999,255,183,342,270
ISIC_0033000,110,56,478,417
ISIC_0033001,131,87,441,377
ISIC_0033002,265,190,352,284
ISIC_0033003,237,164,359,284
ISIC_0033004,138,63,469,380
ISIC_0033005,185,134,401,323
ISIC_0033006,246,155,380,291
ISIC_0033007,152,75,466,373
ISIC_0033008,150,56,448,401
ISIC_0033009,223,145,405,312
ISIC_0033010,49,33,516,412
ISIC_0033011,94,52,495,408
ISIC_0033012,202,108,412,316
ISIC_0033013,117,54,443,377
ISIC_0033014,246,173,349,281
ISIC_0033015,80,54,509,405
ISIC_0033016,54,42,502,438
ISIC_0033017,169,77,401,312
ISIC_0033018,232,173,335,279
ISIC_0033019,188,131,377,323
ISIC_0033020,115,66,445,405
ISIC_0033021,110,54,457,387
ISIC_0033022,148,87,445,349
ISIC_0033023,73,54,499,410
ISIC_0033024,178,143,366,338
ISIC_0033025,80,47,495,412
ISIC_0033026,169,131,420,340
ISIC_0033027,234,162,373,293
ISIC_0033028,265,176,361,277
ISIC_0033029,180,122,408,321
ISIC_0033030,176,59,427,333
ISIC_0033031,148,89,427,354
ISIC_0033032,87,75,506,366
ISIC_0033033,209,155,375,314
ISIC_0033034,155,110,448,370
ISIC_0033035,94,42,464,389
ISIC_0033036,120,28,443,380
ISIC_0033037,112,54,412,380
ISIC_0033038,84,40,480,415
ISIC_0033039,152,82,408,373
ISIC_0033040,157,94,422,349
ISIC_0033041,244,176,361,284
ISIC_0033042,173,96,422,363
ISIC_0033043,150,63,483,410
ISIC_0033044,241,190,366,307
ISIC_0033045,108,75,483,352
ISIC_0033046,227,134,394,281
ISIC_0033047,134,101,476,366
ISIC_0033048,237,169,359,293
ISIC_0033049,127,120,459,342
ISIC_0033050,98,54,478,412
ISIC_0033051,162,75,436,347
ISIC_0033052,115,77,415,356
ISIC_0033053,152,63,473,377
ISIC_0033054,112,56,469,396
ISIC_0033055,40,16,497,408
ISIC_0033056,66,33,511,394
ISIC_0033057,131,124,429,349
ISIC_0033058,171,134,403,366
ISIC_0033059,136,63,424,352
ISIC_0033060,220,152,356,286
ISIC_0033061,94,9,502,427
ISIC_0033062,77,66,509,412
ISIC_0033063,56,30,520,427
ISIC_0033064,173,124,427,333
ISIC_0033065,277,162,363,253
ISIC_0033066,80,56,478,384
ISIC_0033067,206,143,408,328
ISIC_0033068,209,148,380,316
ISIC_0033069,101,131,441,363
ISIC_0033070,246,150,342,251
ISIC_0033071,94,52,492,361
ISIC_0033072,185,148,338,298
ISIC_0033073,185,148,401,347
ISIC_0033074,166,105,384,312
ISIC_0033075,211,136,384,298
ISIC_0033076,262,180,345,277
ISIC_0033077,152,143,431,330
ISIC_0033078,202,150,342,302
ISIC_0033079,40,45,513,422
ISIC_0033080,94,80,516,394
ISIC_0033081,82,70,495,377
ISIC_0033082,136,98,457,342
ISIC_0033083,150,70,445,363
ISIC_0033084,105,35,527,427
ISIC_0033085,227,120,412,340
ISIC_0033086,127,80,427,394
ISIC_0033087,84,73,480,389
ISIC_0033088,84,40,523,375
ISIC_0033089,138,82,436,384
ISIC_0033090,164,103,443,356
ISIC_0033091,258,190,338,267
ISIC_0033092,75,19,506,394
ISIC_0033093,190,82,434,352
ISIC_0033094,216,152,370,309
ISIC_0033095,120,21,483,438
ISIC_0033096,148,112,410,345
ISIC_0033097,202,136,391,335
ISIC_0033098,223,148,382,293
ISIC_0033099,80,49,511,422
ISIC_0033100,117,73,483,380
ISIC_0033101,124,52,520,401
ISIC_0033102,129,59,441,368
ISIC_0033103,180,124,412,359
ISIC_0033104,122,47,448,382
ISIC_0033105,232,159,321,255
ISIC_0033106,143,112,431,380
ISIC_0033107,124,87,455,370
ISIC_0033108,148,49,445,401
ISIC_0033109,197,110,420,330
ISIC_0033110,77,63,488,380
ISIC_0033111,141,108,466,333
ISIC_0033112,110,14,455,384
ISIC_0033113,183,96,384,319
ISIC_0033114,80,28,534,391
ISIC_0033115,232,150,363,281
ISIC_0033116,143,134,410,368
ISIC_0033117,166,127,422,347
ISIC_0033118,204,148,340,284
ISIC_0033119,68,63,509,370
ISIC_0033120,246,169,354,284
ISIC_0033121,197,138,377,328
ISIC_0033122,148,120,476,361
ISIC_0033123,225,164,354,291
ISIC_0033124,188,129,391,314
ISIC_0033125,82,35,520,422
ISIC_0033126,192,162,401,335
ISIC_0033127,80,42,502,427
ISIC_0033128,134,75,434,340
ISIC_0033129,45,28,539,429
ISIC_0033130,157,42,488,373
ISIC_0033131,63,45,509,417
ISIC_0033132,110,59,478,384
ISIC_0033133,255,171,361,279
ISIC_0033134,131,68,457,370
ISIC_0033135,136,98,448,359
ISIC_0033136,162,112,415,340
ISIC_0033137,220,159,363,305
ISIC_0033138,267,211,352,295
ISIC_0033139,112,70,492,398
ISIC_0033140,157,54,485,345
ISIC_0033141,80,82,518,380
ISIC_0033142,96,63,509,384
ISIC_0033143,105,77,464,370
ISIC_0033144,227,148,356,277
ISIC_0033145,239,209,330,307
ISIC_0033146,103,35,483,391
ISIC_0033147,52,9,506,412
ISIC_0033148,162,47,452,361
ISIC_0033149,59,82,516,389
ISIC_0033150,183,131,394,338
ISIC_0033151,159,82,466,380
ISIC_0033152,230,159,338,270
ISIC_0033153,117,52,478,394
ISIC_0033154,117,28,459,394
ISIC_0033155,162,38,464,420
ISIC_0033156,166,112,415,345
ISIC_0033157,183,73,403,312
ISIC_0033158,169,91,450,354
ISIC_0033159,176,134,417,307
ISIC_0033160,216,148,384,302
ISIC_0033161,197,112,370,270
ISIC_0033162,45,38,506,387
ISIC_0033163,101,77,457,396
ISIC_0033164,159,120,420,368
ISIC_0033165,115,68,408,377
ISIC_0033166,246,173,354,284
ISIC_0033167,63,47,537,412
ISIC_0033168,148,94,466,345
ISIC_0033169,180,105,420,366
ISIC_0033170,199,103,394,319
ISIC_0033171,216,138,384,316
ISIC_0033172,91,59,473,380
ISIC_0033173,253,178,373,302
ISIC_0033174,52,49,520,401
ISIC_0033175,211,122,377,312
ISIC_0033176,127,98,429,352
ISIC_0033177,173,84,405,319
ISIC_0033178,138,59,450,307
ISIC_0033179,225,188,363,316
ISIC_0033180,220,134,361,281
ISIC_0033181,220,150,354,298
ISIC_0033182,150,112,410,361
ISIC_0033183,134,75,485,387
ISIC_0033184,127,52,478,375
ISIC_0033185,124,49,466,382
ISIC_0033186,84,73,511,382
ISIC_0033187,223,152,352,286
ISIC_0033188,246,171,361,291
ISIC_0033189,152,82,445,391
ISIC_0033190,145,35,455,380
ISIC_0033191,225,148,403,330
ISIC_0033192,68,56,525,389
ISIC_0033193,101,42,495,410
ISIC_0033194,143,84,422,382
ISIC_0033195,157,66,429,363
ISIC_0033196,188,124,394,323
ISIC_0033197,138,103,403,312
ISIC_0033198,157,61,452,352
ISIC_0033199,80,77,464,398
ISIC_0033200,77,33,490,412
ISIC_0033201,61,30,488,415
ISIC_0033202,145,75,448,335
ISIC_0033203,234,178,361,307
ISIC_0033204,84,70,504,389
ISIC_0033205,176,117,441,345
ISIC_0033206,185,120,401,328
ISIC_0033207,204,138,382,309
ISIC_0033208,211,162,342,293
ISIC_0033209,159,30,443,377
ISIC_0033210,136,73,429,342
ISIC_0033211,105,35,483,370
ISIC_0033212,173,80,452,340
ISIC_0033213,227,176,366,305
ISIC_0033214,199,96,422,298
ISIC_0033215,216,166,309,270
ISIC_0033216,157,82,452,354
ISIC_0033217,115,70,443,389
ISIC_0033218,145,120,422,366
ISIC_0033219,105,66,483,401
ISIC_0033220,145,66,452,349
ISIC_0033221,98,94,466,363
ISIC_0033222,141,82,469,401
ISIC_0033223,94,45,469,420
ISIC_0033224,138,45,455,389
ISIC_0033225,150,77,469,370
ISIC_0033226,89,91,471,370
ISIC_0033227,188,108,389,314
ISIC_0033228,195,105,417,354
ISIC_0033229,234,148,370,281
ISIC_0033230,223,162,328,274
ISIC_0033231,218,122,394,298
ISIC_0033232,134,87,445,377
ISIC_0033233,213,117,412,302
ISIC_0033234,166,108,375,342
ISIC_0033235,87,30,544,403
ISIC_0033236,164,103,459,333
ISIC_0033237,265,195,356,288
ISIC_0033238,138,120,429,340
ISIC_0033239,213,148,366,300
ISIC_0033240,49,-9,523,436
ISIC_0033241,59,56,516,405
ISIC_0033242,122,42,448,377
ISIC_0033243,141,105,476,370
ISIC_0033244,211,148,356,272
ISIC_0033245,150,70,422,373
ISIC_0033246,105,23,478,396
ISIC_0033247,209,98,422,319
ISIC_0033248,120,2,511,415
ISIC_0033249,183,115,434,373
ISIC_0033250,152,98,398,347
ISIC_0033251,244,148,363,267
ISIC_0033252,218,143,389,314
ISIC_0033253,241,159,370,291
ISIC_0033254,122,30,478,391
ISIC_0033255,195,108,405,291
ISIC_0033256,47,38,513,422
ISIC_0033257,122,54,452,361
ISIC_0033258,89,54,495,408
ISIC_0033259,117,42,422,361
ISIC_0033260,185,84,448,380
ISIC_0033261,45,47,534,417
ISIC_0033262,227,152,370,295
ISIC_0033263,216,136,359,274
ISIC_0033264,129,52,441,377
ISIC_0033265,209,136,396,330
ISIC_0033266,122,89,462,342
ISIC_0033267,66,49,509,410
ISIC_0033268,171,87,427,354
ISIC_0033269,91,12,509,398
ISIC_0033270,148,84,398,359
ISIC_0033271,162,103,398,328
ISIC_0033272,75,61,511,415
ISIC_0033273,255,162,342,246
ISIC_0033274,61,23,511,427
ISIC_0033275,234,157,359,286
ISIC_0033276,218,145,373,302
ISIC_0033277,241,155,380,279
ISIC_0033278,61,47,516,389
ISIC_0033279,169,115,368,316
ISIC_0033280,216,152,377,314
ISIC_0033281,150,98,452,345
ISIC_0033282,239,195,380,338
ISIC_0033283,183,127,387,345
ISIC_0033284,176,127,420,356
ISIC_0033285,216,138,382,300
ISIC_0033286,45,19,497,422
